ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2022-10-26,31.91704722724198,1.7948381001563474,0,18.442407795952743,4.5891352687859746,87,66,64,26,9,7,15,3
2022-10-27,32.0701868594167,1.3122921836948844,0,3.54233137356746,4.419221520921714,94,71,60,25,8,7,13,3
2022-10-28,31.00031189334322,1.7637096016413656,0,10.566893868731084,4.209803406168971,81,61,51,21,7,6,12,2
2022-10-29,30.16150360778848,0.9705614342203965,0,16.071352028006203,4.728956359708519,75,59,51,21,7,6,12,2
2022-10-30,28.31196421921595,1.084066690194404,0,4.309065539112867,2.6868959395685375,77,56,55,22,7,6,12,2
2022-10-31,29.495753109598727,1.8380765540573423,0,10.547465799416821,0.03460047792413379,86,66,58,24,8,6,14,3
2022-11-01,28.726531074638505,1.7998190867093435,0,4.813698184466817,0.05527199348504763,76,62,52,23,8,6,12,3
2022-11-02,31.568809943839884,0.896321746738004,0,15.193899955998235,2.7231952780892903,80,61,59,23,8,7,12,3
2022-11-03,29.05024939523303,0.5488252632713635,0,11.286823357463014,2.1763611943197065,91,66,58,24,8,7,14,3
2022-11-04,29.177837308612492,0.7863408691285283,0,17.11951720790287,2.2562252668272427,69,57,47,18,7,5,11,2
2022-11-05,29.434895304823524,0.7755286570594995,0,17.89116005754766,2.002023686050185,79,54,48,20,7,6,12,2
2022-11-06,28.756120671846645,0.5737337499655879,0,12.974669648907962,4.5886290454561784,110,82,78,30,10,8,16,3
2022-11-07,30.237059071232007,0.5371592086659331,0,14.50782492317889,1.7958517558489495,91,68,60,25,8,7,14,3
2022-11-08,27.749280508880382,1.7221258729594389,1,10.984401997737274,4.281134708815416,61,48,41,16,5,4,9,2
2022-11-09,28.39694159798162,0.13972384136932336,0,7.688574661347658,4.514323968958204,86,68,60,25,8,7,13,3
2022-11-10,27.29080051636619,1.3552223641991883,0,12.962358460416691,2.497508849994774,88,65,59,24,9,7,13,3
2022-11-11,26.544768334381335,0.3456401029129046,0,18.165772469746578,2.2346901868254414,77,52,49,18,7,6,10,2
2022-11-12,27.085174206788597,0.6890117867881265,0,8.333607608628759,3.805103021077234,70,56,47,21,7,5,10,2
2022-11-13,27.492741398142236,0.12308606826967372,0,6.288200527475906,3.5398575381994117,78,56,54,20,7,6,11,2
2022-11-14,26.934042848202665,0.5399472737109241,0,7.768738771051482,1.6426755829810298,83,69,61,24,8,7,12,3
2022-11-15,26.505272268133982,1.5368421422344842,0,8.707952604231991,0.5127406296232329,80,61,64,23,7,7,13,3
2022-11-16,25.626554343593266,1.7700306490945172,0,1.4712205795543243,1.3242620009124018,88,62,55,24,8,6,13,3
2022-11-17,26.785824018013038,0.4430543038047341,0,9.968836808699887,0.6551425290614948,83,61,56,23,8,7,13,3
2022-11-18,25.201194803723695,0.9270956785178437,0,9.886284961001193,1.473661378883457,67,54,51,19,7,6,11,2
2022-11-19,27.30393283698227,0.9406480958744128,0,11.768876552810463,1.3091078279039952,75,56,51,20,6,5,11,2
2022-11-20,26.46530244563683,1.7471506115194684,0,7.256400609426629,3.188557119433568,74,55,50,21,6,5,11,2
2022-11-21,24.765368848495424,1.5255981057516108,0,12.262151919111794,4.772480142273898,90,64,58,24,7,6,13,2
2022-11-22,25.75488815638547,1.0261544367360997,0,17.56432620548406,3.428718661652418,88,67,66,24,8,7,14,3
2022-11-23,25.154284006253206,1.3414944009435468,0,19.109419809903287,4.633247040322848,86,68,60,25,8,7,13,2
2022-11-24,26.06917111072364,1.6947101078187337,0,11.672244322820992,3.920661293042217,90,65,61,23,9,7,14,3
2022-11-25,26.935262602518193,0.019077908051089887,0,0.8518190794062619,3.639388110355866,77,57,55,21,7,6,11,2
2022-11-26,23.565760595269666,0.8057800621000972,0,19.38471994534218,2.070309701066707,73,61,52,22,7,6,12,2
2022-11-27,25.403431002408777,1.8144863345541573,0,14.117241217925125,1.623972514316843,72,55,47,20,7,6,11,2
2022-11-28,24.97714013334646,1.4806260616879028,0,6.7192729710730426,4.231386862364596,85,61,58,23,8,6,13,3
2022-11-29,25.658921941992713,1.0856827486681493,0,2.9431540192744676,4.526966164645026,93,67,60,25,9,7,14,3
2022-11-30,25.052572718079162,1.0592890540702669,0,2.868372244725499,2.25941246825466,92,67,55,24,8,7,14,3
2022-12-01,23.940730186641847,0.6955401952088756,0,3.3548881227920546,0.04531549093322207,80,71,57,24,8,6,12,3
2022-12-02,24.228541678926877,1.041041067283029,0,0.9114504322764061,3.962655294532352,67,57,46,20,6,5,10,2
2022-12-03,23.60808151909475,1.3107663989269065,0,18.043083773058232,1.4253442023614582,72,60,49,21,7,5,12,2
2022-12-04,25.338284459555354,0.8367260768575862,0,10.815364656546727,0.04943932508460369,73,54,50,17,7,5,12,2
2022-12-05,24.14345912574721,1.428306292784348,0,13.999188254276744,4.0249427948806105,84,65,54,23,8,6,12,3
2022-12-06,25.88495005350378,1.7224644545207717,0,16.56217018536615,2.587070944084491,89,65,62,26,8,7,13,3
2022-12-07,23.7864931865521,0.30936969636972234,0,15.830820126664005,3.4260537316923454,85,69,57,23,8,6,14,3
2022-12-08,23.003965087131192,0.9030940456348489,0,17.652112474576832,4.573449105722387,88,69,62,23,8,6,14,3
2022-12-09,22.06573847502154,0.8160401825701622,0,19.34509245049904,2.705869150690527,77,58,50,22,7,5,12,2
2022-12-10,21.645296751653206,1.3749296080994562,0,8.781412294838791,2.5159703628948287,71,59,45,22,7,5,11,2
2022-12-11,21.73522541485918,0.4997349305158587,0,19.00670933336781,1.4533106067413177,69,55,53,21,7,6,11,2
2022-12-12,23.459392556241323,1.2805018299045525,0,14.465798966856326,1.5259691721997632,77,61,56,25,8,6,12,3
2022-12-13,23.575912754360164,1.754978483462976,0,1.4133638061615694,3.982710330148229,88,67,62,24,8,6,12,3
2022-12-14,21.36297319689609,0.8362631995872454,0,13.635662424246908,2.245146227929685,90,68,62,25,8,7,14,3
2022-12-15,23.718269177316497,1.82203139995844,0,13.734333192096972,0.817631043040602,86,67,61,23,8,7,13,3
2022-12-16,22.221363407451687,1.9863274778669568,0,18.117211275850543,0.47264382000247795,74,58,51,20,6,6,10,2
2022-12-17,22.734572903499593,0.21218409989590414,0,7.458642649401841,2.3646005843088966,65,51,48,19,6,5,11,2
2022-12-18,24.08555235293534,0.46610637596971727,0,11.698230005436356,2.3247751180886524,67,55,50,20,7,6,11,2
2022-12-19,23.2579531879601,1.9007595029641864,0,0.2437510202348503,3.2672913910269803,87,70,62,23,7,6,13,3
2022-12-20,21.98262893842376,1.9166553729627736,0,6.64150484362672,2.3553373887257036,88,69,61,24,8,7,13,3
2022-12-21,21.252309223797567,0.195414550773517,0,1.2448745231756186,0.7173785206710737,80,64,58,22,8,6,13,3
2022-12-22,19.886355960844543,0.029997000754273362,0,10.43745945529794,2.5390144239925676,84,61,58,24,8,6,13,3
2022-12-23,21.216047217548134,0.3222000465128445,0,16.348953010139063,4.5339470194301255,106,82,70,29,10,8,16,3
2022-12-24,21.623489246713145,1.9920255667644966,0,4.128853842581379,0.7972070581010621,74,57,56,21,7,6,11,2
2022-12-25,20.74927848560972,0.3599992332213737,1,10.54882091115557,3.4487732048887447,44,35,34,13,4,3,6,1
2022-12-26,21.50948823872133,1.0050952134440463,0,4.080172730215342,2.9692963248276327,79,67,63,23,8,7,14,3
2022-12-27,21.624361309428135,1.696835452861022,0,2.4137693569248087,3.7429286335590133,85,67,63,22,8,6,13,2
2022-12-28,21.231922320693652,0.04080322137641268,0,10.21993583868685,0.7530013671379637,86,66,61,24,8,7,13,3
2022-12-29,20.718576138677424,1.208977964516919,0,1.5829724189945527,4.7080266845299725,84,63,57,22,8,7,13,3
2022-12-30,21.45159148487351,0.5540508977392486,0,11.747092622759787,3.104832138835793,76,54,50,22,7,6,12,2
2022-12-31,21.641818609834054,1.7246698328794632,0,0.6267492135345254,4.235355688455684,76,57,55,19,7,6,12,2
2023-01-01,20.029027696262222,0.5669222985281583,0,2.1342994373675106,1.233033818401178,68,61,51,22,7,6,11,2
2023-01-02,22.45253947239718,1.3735114405638178,0,10.999949709747156,3.697064446989808,81,61,59,23,7,7,13,3
2023-01-03,20.86785384446889,1.3484392648947938,0,11.828148257978278,3.905153521669595,90,69,61,24,8,6,13,3
2023-01-04,20.912803322002688,0.44298709771928,0,0.5797386018751616,1.9871763619353784,87,66,58,23,9,7,14,3
2023-01-05,21.53237816266262,0.06959839973670023,0,11.467535760031168,1.9197672644171104,88,67,55,24,8,7,14,3
2023-01-06,20.990308909332565,0.8184991475707946,0,16.77005050647274,3.2889813251287463,66,56,50,20,6,5,11,2
2023-01-07,21.645897323533454,0.5783863039317394,0,14.446323545879078,0.46703840880107983,77,58,50,19,7,6,12,2
2023-01-08,20.91831070224751,1.6179554992274172,0,2.6237020784159726,3.678120751087545,67,53,48,19,6,5,10,2
2023-01-09,19.959951191455353,1.6007283769106906,0,11.849492951272298,0.21443379919705463,86,71,63,24,9,6,13,3
2023-01-10,20.877887725084385,0.914047904385251,0,13.445050001484269,0.9529515056041299,85,64,57,22,7,6,13,2
2023-01-11,19.319463826374882,1.2130244506464378,0,0.7446240350458355,3.320718786206836,87,62,59,23,8,7,14,2
2023-01-12,20.52138153590356,1.2085190319738504,0,17.106953373672454,0.49161833545981914,91,67,61,24,8,7,14,3
2023-01-13,20.33206452371405,1.6543162968552467,0,18.125347945796605,4.85921045738395,76,52,47,19,7,5,10,2
2023-01-14,20.11250531248682,0.850004828246395,0,17.009045467245173,4.3419810473095035,81,60,51,21,7,6,12,2
2023-01-15,20.150280522270453,0.5508933595810181,0,16.492629359782264,3.1315116620336827,74,58,53,22,8,6,13,2
2023-01-16,18.35804544817868,0.5300698362810949,0,14.899303969217865,4.095287278346749,87,65,60,24,8,7,14,3
2023-01-17,19.65513817580414,1.0723845585644083,0,12.668640625639203,4.43790024294784,88,69,63,24,8,7,13,3
2023-01-18,20.26357938134129,0.8982964054644251,0,13.572540099765039,1.2973782478590923,96,69,62,24,8,7,14,3
2023-01-19,20.300374892359095,0.8802415419698724,0,16.12790586669966,4.247057939746598,87,67,57,24,8,7,13,3
2023-01-20,19.085548956750635,0.18227467817941445,0,13.249969167226093,0.973968918188009,75,57,52,22,6,6,12,2
2023-01-21,21.354567200930152,1.4372074813803912,0,6.55453913364142,2.066711320744077,73,49,46,21,6,5,12,2
2023-01-22,19.201256659111355,0.4274733759638214,0,7.519222043227078,2.7912981562429966,68,55,53,21,7,6,12,2
2023-01-23,21.01840408951976,0.39390726041744273,0,17.941149367445842,3.569454815370162,87,62,62,24,8,7,13,3
2023-01-24,20.460605344329984,0.8255166405547869,0,0.342441715943238,0.1507065886126402,120,96,82,34,11,10,19,4
2023-01-25,19.374601081502277,0.45555668323560283,0,13.97641162488564,1.452547063890945,76,59,58,23,7,6,13,2
2023-01-26,21.786513736759176,1.1677165346160308,1,19.09555104850431,3.0425954910519515,62,43,37,17,5,4,9,2
2023-01-27,18.81090036136995,0.742926678668943,0,14.124563399159474,1.7868433957455938,77,56,53,20,7,5,12,2
2023-01-28,20.91998758706262,0.8978234451855802,0,19.87823976463564,3.875125278147467,73,59,48,20,7,6,11,2
2023-01-29,21.000674920681078,1.0743386432080577,0,13.750898110566617,3.258260805753581,75,55,53,21,7,6,12,2
2023-01-30,19.331694771124447,0.4070710449636097,0,0.6872605843372215,1.1720072686186789,83,67,56,25,8,6,14,3
2023-01-31,21.399965187667497,0.3115032457310596,0,16.540197632938472,0.7296448979616654,80,66,55,24,8,7,13,2
2023-02-01,19.765599273845407,1.7608438057472096,0,5.692598238786381,3.1452349679352523,80,67,58,23,8,7,13,2
2023-02-02,20.315443898198303,0.8674474056628421,0,8.92114451328882,2.2523366385237886,86,69,59,24,8,7,13,3
2023-02-03,20.301131877299433,0.8241872192650783,0,6.2418383181416415,0.844785205506593,76,58,48,20,7,6,11,2
2023-02-04,19.923512189589932,0.07122430054568296,0,5.371082124193589,1.6318710265918868,73,56,52,21,7,6,10,2
2023-02-05,20.88858617898046,0.9959526051747865,0,8.628114073395707,1.515233741592933,66,52,54,18,7,5,11,2
2023-02-06,20.89416376967868,1.1083394432220002,0,7.575028968813475,0.5406598616968755,82,66,60,22,8,7,12,3
2023-02-07,18.377973602821957,1.117681741909333,0,12.666771636851788,2.73454509632614,80,66,55,23,8,7,13,2
2023-02-08,21.45960207535723,1.4140623386457687,0,16.263024019750212,3.8182431695627708,78,64,64,24,8,6,14,3
2023-02-09,18.52444330924823,0.35496366998202356,0,5.941773063744815,2.8773344442649353,90,67,58,25,8,7,14,3
2023-02-10,21.254062789285086,0.5044462684612376,0,4.274423056440348,4.131456824686762,73,55,50,21,7,6,11,2
2023-02-11,21.38570058510338,1.6214609304608254,0,13.337905417406846,0.6378427360771566,76,60,53,21,7,6,12,2
2023-02-12,19.20839435126973,1.894341233686788,0,13.406401316615632,2.1780592891111192,74,53,53,19,7,5,10,2
2023-02-13,19.93178633549687,0.2718654947346413,0,18.022624785723437,3.047075518290496,86,65,61,24,8,6,14,3
2023-02-14,19.282997492791058,0.9952991090104364,0,0.31891372906621696,3.3800078047095368,86,64,59,24,8,6,13,3
2023-02-15,20.22273070379221,0.4283525054791737,0,17.060813242330198,3.478931532117135,89,67,59,24,8,7,14,3
2023-02-16,20.181400552862723,0.12014633670996488,0,10.42004345896714,3.6448271354894053,126,93,87,35,12,9,19,4
2023-02-17,21.323696657997914,0.6510066762522708,0,12.426041783441978,3.2571490609800833,76,58,51,21,8,6,12,2
2023-02-18,21.911748166700654,0.2873752503684255,1,1.8274288112282955,0.47114044470433825,52,35,35,14,4,4,8,2
2023-02-19,22.057311522560703,1.4198661468684926,0,8.652298657440912,3.476528388011482,69,54,45,21,6,5,10,2
2023-02-20,20.162415137629733,1.0674508273428889,0,4.5460481447704755,3.623913283871938,88,66,62,26,8,7,13,3
2023-02-21,20.581065249089125,0.28766894198062176,0,5.0845006016501815,4.967399671668136,88,65,62,25,8,6,14,3
2023-02-22,19.175281925925713,0.018483176811028734,0,10.081902293520548,3.46681218350563,88,66,60,27,8,7,14,3
2023-02-23,20.123991805477452,1.6163140980484254,0,16.249119008062248,3.4341519787577446,86,65,63,24,8,6,13,3
2023-02-24,21.968542936575023,0.35238881232849506,0,14.875618602897124,2.57406645090986,79,57,53,20,7,6,11,2
2023-02-25,22.695769358952745,1.212433284441532,0,11.819999181719076,4.3396145429255695,80,57,52,21,7,6,11,2
2023-02-26,19.92497602868644,0.6738438261534911,0,10.78836385506934,4.9841738098057915,82,59,52,21,7,6,13,2
2023-02-27,20.648618689404675,1.1709718766300712,0,8.546120864689799,3.8952243509871605,86,70,63,25,9,7,14,3
2023-02-28,21.299030695745106,0.631307253964648,0,19.454199471227728,3.062501889289042,84,66,61,24,8,7,13,3
2023-03-01,21.692521576061576,0.17387912138450834,0,11.203851084684667,0.39477413465784095,83,70,60,25,8,7,13,3
2023-03-02,20.692225564803078,0.4459000171155072,0,5.079327966244442,3.6336956586481377,83,62,57,21,7,6,13,3
2023-03-03,22.017876988119305,0.3761171329581512,0,4.601815840800791,3.542807842909752,66,59,55,21,7,5,12,2
2023-03-04,21.214454389271005,0.8560387048792877,0,12.227060615502836,3.8778407390471585,73,57,54,21,7,6,13,2
2023-03-05,21.770782196097578,1.3165675668523147,0,10.456550546218574,0.6227769419974466,80,59,50,21,7,6,12,2
2023-03-06,22.430893657930092,0.5276121498927151,0,0.1539560590942557,3.2686625006307173,86,63,59,21,7,6,13,3
2023-03-07,21.992811388064172,0.024139870601235902,0,16.601307443915587,1.4786195247583733,86,68,63,23,8,7,13,3
2023-03-08,21.654157541905658,1.0378747285295138,0,14.082447084648692,3.8013562170141686,83,65,58,23,8,7,13,3
2023-03-09,22.087431685366415,1.2115189787179441,0,13.236585793562071,1.201869770157331,90,70,62,25,9,7,13,3
2023-03-10,22.21748877195529,1.9257409880036194,0,1.375613153953179,3.4198933841020533,74,52,50,20,7,6,11,2
2023-03-11,22.046930885332248,1.1789416061864937,0,7.241117003449828,1.4749647349198987,73,53,50,21,7,6,12,2
2023-03-12,22.271483060367345,0.9423451187562837,0,18.707645214655724,0.04497146408715569,71,52,48,19,6,5,11,2
2023-03-13,24.24447694086486,1.1468032517954077,0,17.251784826827276,3.166789559865477,80,66,58,23,8,6,12,3
2023-03-14,23.324479064982114,1.855801259724054,0,5.710858757390669,0.5663454157946118,83,67,59,23,8,7,14,3
2023-03-15,22.587953459153095,1.6567562912032925,0,3.141177681982774,3.2964573639410704,82,64,59,21,7,7,12,3
2023-03-16,23.702371133994262,0.645957466727616,0,8.98175914337154,4.628047241784687,87,65,64,24,8,6,13,3
2023-03-17,22.79565283800732,0.4745087273142745,0,7.1166075733532175,4.846229671055451,73,59,56,21,8,6,12,2
2023-03-18,24.428688449257187,0.5252672247321473,0,13.64452753411982,1.179615436638063,79,57,58,22,7,6,11,2
2023-03-19,23.753296009775312,1.008842079430426,0,19.32869620168639,4.046266138253275,72,52,49,20,6,5,11,2
2023-03-20,23.406402245645957,1.4880989024571556,0,7.2600289996512295,1.7677663843622016,91,67,62,26,8,7,14,3
2023-03-21,24.093393916908504,1.0064384143659242,0,1.24448345304484,4.502285363739912,82,66,59,23,8,6,13,3
2023-03-22,22.208656363522824,0.13559279165622518,0,17.952280166847704,3.937447843146869,83,70,62,25,8,7,15,3
2023-03-23,22.788463829938934,1.4471614008799618,0,0.7589946047974161,0.3696085832288182,90,70,63,24,8,7,14,3
2023-03-24,22.85880812399331,1.6119402573419077,0,19.05531794306666,2.0356849693863865,67,49,44,20,6,5,11,2
2023-03-25,24.334940360225698,0.5789957302394393,0,13.291588560180795,1.6865891300483704,69,56,51,20,7,6,12,2
2023-03-26,26.065497436573914,1.3282514785667008,0,18.83378416883898,3.925905103616385,68,55,47,21,7,6,11,2
2023-03-27,26.706947014516437,0.8531838021087867,0,3.9931937329795653,2.0514285532657954,88,64,59,24,8,7,13,3
2023-03-28,25.25799938605776,1.7782387114548857,0,0.8139959050761525,3.4229419882654186,91,66,61,23,8,6,12,3
2023-03-29,25.266688401288956,1.6904511163214797,0,9.764199565529836,3.012176277952202,86,67,60,24,8,7,14,3
2023-03-30,23.112232827326217,1.0508639966192845,0,9.012468291402504,4.8781935954881686,84,68,62,25,8,7,13,3
2023-03-31,24.519570698666207,1.383011091627189,0,6.629845465097657,4.6889247840080746,80,60,53,19,8,6,13,2
2023-04-01,24.424877846933875,1.766699402044208,0,19.15312948777395,2.1384975736935936,78,58,56,21,7,6,12,3
2023-04-02,24.743649692720375,0.991434020156551,0,16.451674643228642,3.6178910582057466,101,85,74,29,10,9,17,3
2023-04-03,25.349562764011104,0.6265014809776439,0,13.231640427511866,4.147300469906109,90,62,57,23,8,6,13,3
2023-04-04,25.20015349679856,1.5073322758191625,1,3.2571658327565545,4.494428769310726,71,49,45,17,6,5,10,2
2023-04-05,23.84876416350104,0.44013250956938355,0,14.686468164370494,0.3406713188824184,116,92,82,33,12,10,19,4
2023-04-06,26.733030364057804,0.7770622960120841,0,14.540249093994479,1.510393996367484,78,61,54,21,8,6,12,3
2023-04-07,25.07062291182412,1.7314544742135873,1,8.501363472320149,1.6011502048426092,37,37,30,13,4,4,7,1
2023-04-08,26.54200143520442,1.4488446805386301,0,18.495718194280272,2.172229756099393,71,52,47,20,7,6,11,2
2023-04-09,28.53732144798626,0.8076220104949985,0,3.339557644580209,0.8463237535770951,76,52,49,20,7,6,12,2
2023-04-10,25.705386412472443,0.4294890048167148,0,5.346751248233286,2.4810293997500406,84,70,55,23,7,7,13,3
2023-04-11,24.257015860330025,0.711936781664473,0,1.2644867850126729,3.31607163649228,91,63,57,23,8,7,14,3
2023-04-12,26.664783531557,0.568208298454866,0,15.90901916355175,2.486819601083589,90,72,64,26,8,7,13,3
2023-04-13,28.21613530619248,0.35217857588770785,0,12.435187721907946,3.328965475988079,92,66,58,24,8,6,13,3
2023-04-14,29.238765878879537,1.4866658271313133,0,6.298806113624991,0.3322081590895015,79,56,47,22,6,6,11,2
2023-04-15,26.21691745438571,0.504139773700343,0,3.2762732718863075,4.379936658537051,68,55,47,18,7,5,12,2
2023-04-16,28.109971563177023,0.9083349403355276,0,0.8029554005748074,4.6953459605053425,77,62,51,20,7,6,12,2
2023-04-17,27.315474413178293,0.7717188936722181,0,3.334911372518732,3.089537120593243,87,67,61,26,9,7,14,3
2023-04-18,27.843006647009673,1.9641547572712617,0,9.065692926753163,4.406954993184485,87,66,62,24,8,7,13,3
