ds,max_temp_c,rainfall_mm,is_holiday,O_positive,A_positive,B_positive,AB_positive,O_negative,A_negative,B_negative,AB_negative
2022-10-12,33.44386615820447,3.3500130572165574,0,39,29,36,18,8,2,4,2
2022-10-13,34.75270201155701,0.2845192968126334,0,48,38,37,9,0,2,2,5
2022-10-14,33.63884326715976,0.5315705194003603,0,58,43,44,18,11,1,1,1
2022-10-15,32.849385038006844,1.2079684602792922,0,44,18,33,5,0,1,0,0
2022-10-16,34.3051488874404,1.455977885210488,0,41,37,36,9,2,3,0,0
2022-10-17,26.728744568399488,2.884548648883858,0,61,35,43,10,4,2,4,2
2022-10-18,33.322479536997584,1.1859971828494513,0,48,42,42,12,6,3,1,5
2022-10-19,30.489514491000776,3.1200065884685078,0,56,28,46,14,6,2,4,1
2022-10-20,27.966804335672258,1.9264832889969943,0,34,48,37,10,1,6,1,3
2022-10-21,32.480397168248714,0.24004549758836757,0,49,45,40,14,5,7,6,2
2022-10-22,34.03479886485173,0.3399911220608183,0,47,46,39,15,4,5,3,3
2022-10-23,30.841693041961566,1.149071111489301,0,45,51,53,17,8,7,2,1
2022-10-24,32.85111659257787,1.0113093427254443,1,66,32,35,9,4,4,7,1
2022-10-25,33.99842130831192,2.7215984408908414,0,46,36,48,10,5,5,4,0
2022-10-26,33.231961680826025,1.7385144088872106,0,66,39,51,16,5,3,4,2
2022-10-27,33.71015138878809,0.982480945468228,0,59,33,33,12,5,2,3,2
2022-10-28,31.742439384415114,0.37449200427352775,0,61,38,54,15,4,2,7,2
2022-10-29,30.236937246690072,0.5145310364353661,0,36,35,20,7,1,0,1,0
2022-10-30,26.709998407318785,1.7136913449080224,0,47,31,28,4,2,3,0,0
2022-10-31,29.249690621468776,1.1013475911131678,0,47,37,46,19,6,1,2,2
2022-11-01,27.883284479322313,1.4469138658939358,0,44,46,35,14,2,4,4,0
2022-11-02,33.7397526613377,0.374292197129334,0,49,40,28,11,4,2,5,0
2022-11-03,28.874363582800694,2.1747884087233365,0,34,37,44,11,3,1,2,1
2022-11-04,29.301042115396978,3.8283795751434875,0,63,34,37,7,5,1,5,0
2022-11-05,29.98638068086399,0.5966490237930953,0,39,36,22,5,1,1,2,0
2022-11-06,28.7997231182191,1.3526360799106307,0,50,35,40,15,2,2,6,0
2022-11-07,31.932110111662762,7.420396508544623,0,58,57,49,16,2,10,3,3
2022-11-08,27.126631147145932,0.8106554567425681,1,51,37,32,14,5,3,2,0
2022-11-09,28.591549053218863,1.8079653006679,0,54,39,36,12,9,4,1,1
2022-11-10,26.54832993066814,0.18905151552804583,0,47,45,36,15,3,3,3,2
2022-11-11,25.224745823160628,1.8628848955363142,0,47,36,49,12,5,2,0,1
2022-11-12,26.47340511588331,0.18781223319527515,0,40,24,24,4,4,1,3,0
2022-11-13,27.455704601093824,6.399884175573184,0,54,21,33,6,0,0,1,0
2022-11-14,26.504740623685407,2.5151878018692067,0,49,47,41,14,6,3,2,2
2022-11-15,25.812851288260127,3.1038460122386295,0,44,31,41,7,4,2,3,1
2022-11-16,24.22023687992143,2.4354969140000042,0,58,59,34,9,5,3,2,2
2022-11-17,26.702718445384345,1.781874899910916,0,53,45,37,11,2,5,3,4
2022-11-18,23.696474429692692,1.1953568669670782,0,54,42,46,12,5,3,4,1
2022-11-19,28.063988800671872,3.9091222387077273,0,42,30,29,8,0,0,1,0
2022-11-20,26.54774219857133,6.285481524658795,0,44,29,33,11,2,1,1,0
2022-11-21,23.307817349030493,1.3824427638185421,0,53,46,59,12,1,4,4,2
2022-11-22,25.445679079335605,5.36286666232021,0,50,43,43,6,7,1,2,2
2022-11-23,24.402127600662624,1.7509354426537163,0,63,33,48,8,5,4,6,0
2022-11-24,26.388345621142822,1.5460446144364728,0,66,51,45,15,3,6,6,3
2022-11-25,28.275713048541338,124.13868222486187,0,78,52,57,25,4,5,11,3
2022-11-26,21.69058812562392,0.46964234401142835,0,40,31,43,7,3,0,0,0
2022-11-27,25.518457081556196,0.007453191918566619,0,34,28,29,7,2,2,1,0
2022-11-28,24.817007337779817,0.552841379323477,0,56,29,44,6,8,4,4,1
2022-11-29,26.33026201844318,1.4255701829877656,0,63,42,56,8,3,4,4,0
2022-11-30,25.26576934631685,0.9559424197992296,0,53,50,40,13,2,2,3,1
2022-12-01,23.18876085490303,1.190173311041222,0,58,45,47,18,2,3,5,1
2022-12-02,23.909487743260257,7.889941703090776,0,55,39,35,15,3,2,5,3
2022-12-03,22.81205566229126,0.8624040714195548,0,53,31,28,5,4,1,1,1
2022-12-04,26.41429159815395,1.203627757434358,0,42,31,33,8,1,2,1,1
2022-12-05,24.16477077441915,0.286622234615154,0,52,47,61,18,5,2,2,1
2022-12-06,27.786140739256787,0.09829169295144329,0,52,43,25,11,6,6,0,2
2022-12-07,23.72583237273748,2.9869531999275454,0,53,55,41,11,2,4,2,3
2022-12-08,22.29555832022073,1.6911202259596498,0,35,43,41,16,1,3,3,0
2022-12-09,20.55202408240871,2.860114736060043,0,46,39,38,13,4,3,2,1
2022-12-10,19.84215707539726,0.3247150588976369,0,40,37,24,7,1,2,0,0
2022-12-11,20.151089471853687,1.696464192151551,0,31,35,32,11,0,0,0,1
2022-12-12,23.726519207252807,0.5851010733404909,0,60,41,39,20,4,6,4,2
2022-12-13,24.084637777590096,0.5177016117362403,0,57,36,48,10,4,0,2,1
2022-12-14,19.781782494863958,0.023185906825466483,0,47,40,43,5,6,6,2,1
2022-12-15,24.613307491392614,0.2793075606586327,0,52,40,42,13,3,3,3,1
2022-12-16,21.738302355768248,0.7400070711451824,0,62,45,45,7,7,2,4,0
2022-12-17,22.88136591548514,0.24858556765896694,0,46,35,37,3,0,0,1,0
2022-12-18,25.697772981190766,8.517274656679415,0,38,29,24,17,4,1,0,1
2022-12-19,24.154792503825632,0.7381679470008576,0,54,48,32,12,2,3,0,1
2022-12-20,21.714098290517928,0.27926897841067283,0,50,46,39,11,2,1,4,2
2022-12-21,20.361116998382283,0.4439941995518674,0,65,32,41,15,1,3,3,0
2022-12-22,17.73454055951524,1.772023738757414,0,54,49,42,12,4,4,3,0
2022-12-23,20.496893898305714,0.13237260688248018,0,71,68,50,20,6,14,4,3
2022-12-24,21.412359007885453,3.9673048461323117,0,55,42,46,15,6,3,6,1
2022-12-25,19.762098958458537,6.514177412440875,1,48,34,31,10,0,1,1,1
2022-12-26,21.378231271629026,0.5667093534118818,0,51,47,46,11,0,6,2,3
2022-12-27,21.701213192386906,1.1960204627578455,0,50,34,51,9,2,1,0,2
2022-12-28,21.007066338885576,0.04476618777644879,0,43,31,46,15,3,4,6,3
2022-12-29,20.068573557853966,2.047252085242771,0,37,44,37,11,1,0,3,0
2022-12-30,21.62024615684024,1.0686186331352434,0,39,49,46,21,7,2,4,3
2022-12-31,22.08375925940346,0.6295816771943918,0,30,24,38,11,2,3,2,0
2023-01-01,18.938628618819376,0.46345333876467987,0,37,26,28,6,2,4,0,0
2023-01-02,23.86347185214345,2.1227664091691523,0,63,40,33,12,6,3,1,1
2023-01-03,20.76926571218463,1.0764519874097542,0,48,37,47,14,5,4,3,1
2023-01-04,20.931652944947533,0.3960710476750345,0,60,42,42,11,5,3,3,2
2023-01-05,22.240592585919178,2.3366263453174128,0,55,50,26,13,4,3,0,0
2023-01-06,21.22352504059607,1.6651508592026265,0,59,36,45,18,6,3,3,1
2023-01-07,22.599033957446697,3.913344475292397,0,43,36,32,7,2,4,0,0
2023-01-08,21.205434867449334,0.24993836098526487,0,37,32,26,8,2,2,0,0
2023-01-09,19.347513816814917,3.08044508288559,0,58,46,32,10,2,4,3,1
2023-01-10,21.23939125029049,2.2387534920707592,0,53,42,39,13,5,3,2,1
2023-01-11,18.17573761905422,0.24435998409683773,0,53,39,47,9,4,5,1,0
2023-01-12,20.629941241680083,2.3737118082640003,0,57,55,50,12,6,2,3,2
2023-01-13,20.298834533069588,1.1651706705677765,0,54,48,47,15,3,3,3,0
2023-01-14,19.90438845521428,5.800291011492512,0,47,25,37,10,1,2,0,0
2023-01-15,20.021743010831525,0.3053966214937956,0,41,36,24,9,2,1,1,0
2023-01-16,16.47619640268104,2.0591058273532634,0,36,47,55,11,10,2,4,2
2023-01-17,19.10641326806318,0.9624690663016239,0,51,49,53,10,3,3,4,1
2023-01-18,20.356424282482408,6.28450887683851,0,68,46,52,14,5,7,5,1
2023-01-19,20.460231284356496,0.8008801951661846,0,49,47,53,15,7,5,5,0
2023-01-20,18.057873815824678,6.550146962097857,0,61,44,38,17,3,2,2,1
2023-01-21,22.620275041794855,4.635110194945274,0,36,25,35,4,1,1,2,0
2023-01-22,18.335081810896856,0.6304717251349908,0,42,22,36,2,1,2,0,0
2023-01-23,21.987861290046496,3.254610949982104,0,64,50,42,13,5,7,3,0
2023-01-24,20.88779970620167,10.854212299321063,0,78,39,48,22,7,4,4,1
2023-01-25,18.72837377165847,0.5824781212038119,0,78,58,61,10,8,6,6,3
2023-01-26,23.56182462936869,1.1481598750736812,1,46,37,48,12,7,0,2,3
2023-01-27,17.617263529613467,1.468691561002406,0,52,40,42,14,9,2,2,1
2023-01-28,21.839141760672625,0.6989196024587799,0,55,29,27,8,0,1,0,0
2023-01-29,22.001257238724055,0.030765093399778135,0,41,33,44,11,3,3,1,1
2023-01-30,18.6610745620478,0.49725414143403024,0,53,45,43,6,4,4,0,2
2023-01-31,22.792430487731824,0.6623956179616449,0,60,54,49,7,6,4,3,2
2023-02-01,19.515552759246454,1.1725345642433667,0,50,46,42,14,6,3,3,1
2023-02-02,20.60413752747816,0.37531749678404847,0,55,42,40,17,2,1,1,1
2023-02-03,20.561453716070652,4.13114601884495,0,55,34,36,18,4,2,1,3
2023-02-04,19.789203448119384,2.440957446057907,0,38,33,32,5,4,2,0,1
2023-02-05,21.699394452140243,0.17810067774176316,0,36,31,23,10,3,2,1,0
2023-02-06,21.687652490230896,2.100172611010994,0,54,45,35,16,2,4,3,1
2023-02-07,16.629441629583773,2.120648307416954,0,56,40,44,8,5,4,1,0
2023-02-08,22.763942318235383,6.2572099900087075,0,52,32,29,14,4,5,5,3
2023-02-09,16.86195132121256,0.006050886796116876,0,52,41,48,15,5,3,1,2
2023-02-10,22.286608993626743,0.5698582633612812,0,55,34,39,18,2,4,1,0
2023-02-11,22.512405721930964,5.2563944517083545,0,43,33,34,13,0,0,3,1
2023-02-12,18.11742792105453,5.380437719212369,0,40,31,32,9,1,1,1,0
2023-02-13,19.520972047542283,2.550124453872449,0,44,48,52,16,4,3,2,0
2023-02-14,18.17729282430512,2.9028464525580926,0,49,41,52,12,3,2,2,0
2023-02-15,20.007809673503473,0.1918832657029103,0,57,41,52,10,5,2,6,0
2023-02-16,19.873366268676982,1.4425824074334352,0,67,56,62,16,8,5,1,4
2023-02-17,22.103357190267253,0.526845426204733,0,81,56,56,20,4,6,2,3
2023-02-18,23.22205691282026,0.3998749241868558,1,46,25,25,7,2,2,1,0
2023-02-19,23.45299533335066,3.324657586918614,0,44,40,38,9,3,2,1,0
2023-02-20,19.60024711105143,0.2901397233404449,0,60,61,40,15,4,2,5,1
2023-02-21,20.371843375344596,1.2646748439864381,0,68,52,42,16,3,2,3,2
2023-02-22,17.491843733704762,5.579982204958164,0,58,37,32,13,3,6,2,0
2023-02-23,19.318121738981265,0.4111772286326655,0,75,34,37,9,3,2,6,0
2023-02-24,22.933394569672483,7.632827898604926,0,53,41,47,14,4,4,3,1
2023-02-25,24.31135218250098,10.330367122272333,0,38,36,36,11,3,1,0,0
2023-02-26,18.69062715680652,1.6221376477146612,0,33,27,31,7,3,2,0,0
2023-02-27,20.05615443025178,0.3730031381962785,0,63,43,50,14,6,5,2,1
2023-02-28,21.27262493878618,0.7599014361219086,0,50,42,50,16,4,1,2,0
2023-03-01,21.972682734881182,1.1050071936340258,0,41,43,46,11,4,3,5,0
2023-03-02,19.88262204488143,0.7401695513746324,0,45,33,49,18,1,4,2,2
2023-03-03,22.441938032583394,0.6587744133072109,0,58,35,43,10,6,4,2,0
2023-03-04,20.74061504220009,7.167577013150405,0,46,33,34,7,2,1,1,0
2023-03-05,21.7563299252193,0.3329708121293001,0,41,27,45,6,1,2,0,0
2023-03-06,22.97717790593379,2.64347099575491,0,53,60,55,11,3,4,3,2
2023-03-07,21.999233657875113,0.0008207472618325259,0,49,52,52,12,6,6,1,1
2023-03-08,21.21777165137909,1.8135853105172017,0,54,33,34,10,3,3,0,0
2023-03-09,21.977821881440583,4.952520371751757,0,51,56,42,14,3,2,2,2
2023-03-10,22.12912581274995,0.6791696147563441,0,58,50,45,20,3,3,2,2
2023-03-11,21.676919855450123,0.41042548499098197,0,38,33,39,6,2,1,1,0
2023-03-12,22.012686997700243,2.109266185215544,0,31,41,33,8,1,2,0,0
2023-03-13,25.84312411136958,2.4937704040066357,0,59,45,41,12,5,4,6,0
2023-03-14,23.885398512923352,2.3296998262217015,0,52,37,34,16,0,5,2,0
2023-03-15,22.292473141123935,0.7693167937383288,0,66,32,45,13,2,2,0,0
2023-03-16,24.399325538505,0.5812458574922862,0,46,45,38,5,5,2,0,3
2023-03-17,22.46183334825131,6.2434437808329815,0,71,41,36,15,2,2,4,2
2023-03-18,25.601813086843826,5.135694319092839,0,45,20,39,9,2,2,1,0
2023-03-19,24.122938201973408,1.2224584088235544,0,39,23,27,9,3,2,1,0
2023-03-20,23.299100101641727,3.744124681489393,0,67,46,39,16,7,2,0,2
2023-03-21,24.541110842718783,1.2041409079525875,0,60,43,37,11,5,4,2,1
2023-03-22,20.637780211454327,1.1046464501104396,0,47,44,38,12,2,2,4,4
2023-03-23,21.66169636102913,0.3410143191200599,0,46,34,49,19,6,6,3,1
2023-03-24,21.664883117594254,1.1116670969804385,0,49,33,38,16,8,4,3,1
2023-03-25,24.477883454989406,1.5418582918755503,0,48,37,31,7,1,2,0,0
2023-03-26,27.798012436059008,0.045522828338869954,0,35,34,29,5,0,3,1,0
2023-03-27,28.938247160709068,1.1743805042146498,0,33,40,35,14,2,2,2,1
2023-03-28,25.896050487498517,3.040622882956476,0,49,47,40,4,9,1,6,3
2023-03-29,25.76753287623341,2.2791564394326462,0,48,40,40,10,3,4,2,0
2023-03-30,21.31117509317348,2.016576248797002,0,53,43,49,13,1,2,1,2
2023-03-31,23.976896898932186,4.806036169662655,0,52,28,36,10,5,2,6,0
2023-04-01,23.63709409502564,0.036393135444642725,0,39,40,37,7,0,3,1,0
2023-04-02,24.12280209446926,1.628585865495786,0,56,48,40,12,4,4,4,0
2023-04-03,25.181418945426312,3.0962044837427483,0,60,49,55,17,8,7,3,1
2023-04-04,24.728062919101433,1.5588720345312657,1,51,38,30,7,7,2,2,1
2023-04-05,21.869464353125256,0.7828154137142334,0,69,50,47,25,5,5,5,3
2023-04-06,27.480940620175335,0.29294511626283076,0,57,51,52,20,11,3,6,2
2023-04-07,23.997879886084316,4.37072570584052,1,52,32,45,10,3,4,4,2
2023-04-08,26.78124829931557,1.272635568478261,0,36,35,25,6,2,2,0,0
2023-04-09,30.61140411773623,4.209357835819459,0,50,37,29,4,6,1,0,0
2023-04-10,24.78600182088602,1.7630643534887032,0,65,37,37,8,5,4,2,0
2023-04-11,21.726728337583697,2.242894772199142,0,46,35,45,13,0,7,5,2
2023-04-12,26.378779309676887,3.2619478570221,0,46,34,31,14,2,3,3,3
2023-04-13,29.31709494119105,2.152658096571311,0,50,31,41,8,7,3,4,2
2023-04-14,31.19711333310013,1.0151778705925225,0,54,44,41,15,3,2,3,2
2023-04-15,24.987367859933297,1.4415851708147664,0,47,38,32,7,2,1,0,0
2023-04-16,28.606670786413545,3.249565333349544,0,38,41,32,7,0,0,0,0
2023-04-17,26.85016395639824,0.9356928637335308,0,50,53,39,11,3,7,6,0
2023-04-18,27.737058292705537,0.9824429498748259,0,55,42,42,13,7,3,2,1
2023-04-19,33.406419595601626,0.20116637071693474,0,41,47,36,9,2,5,2,3
2023-04-20,25.281127901394918,4.920453874875766,0,49,59,59,12,5,8,0,0
2023-04-21,28.964391116346338,0.190900272075455,0,62,50,50,16,6,3,3,2
2023-04-22,29.562598622398216,2.089437068276429,1,39,31,37,6,1,2,1,0
2023-04-23,30.969492200885167,1.0661236475287748,0,49,31,35,5,0,1,2,0
2023-04-24,29.164949332467444,1.0404708153419648,0,57,43,40,6,5,6,2,2
2023-04-25,29.756453091633738,2.2760695045568395,0,52,42,36,8,5,6,4,2
2023-04-26,28.52867859713322,0.13890109375845544,0,55,45,47,11,4,6,5,0
2023-04-27,30.022057210257675,1.8013554185906948,0,52,38,49,10,2,0,4,3
2023-04-28,28.969399332777723,2.957098143811851,0,41,34,50,14,1,3,5,1
2023-04-29,31.071010218153756,3.5229970645952644,0,34,40,31,11,0,1,0,0
2023-04-30,29.260779327912733,0.3739376116398851,0,42,33,26,8,0,0,1,0
2023-05-01,30.92633434936272,4.554206073522862,0,40,42,41,9,2,4,4,3
2023-05-02,30.2856904888575,2.1350767948324783,0,54,40,33,11,4,4,1,2
2023-05-03,32.76829717377687,4.271681818886709,0,76,51,49,15,9,6,6,4
2023-05-04,30.585236820846227,1.3282672173936974,0,62,36,46,12,4,5,6,5
2023-05-05,27.313583050960702,1.5619178068150337,1,48,32,45,13,3,6,2,1
2023-05-06,33.55485997590233,5.0275575838179005,0,44,40,32,11,0,0,3,0
2023-05-07,29.39061584726829,4.603361870828895,0,40,36,33,6,2,2,1,0
2023-05-08,30.06525504383501,1.1889974248876372,0,53,40,49,17,4,3,1,1
2023-05-09,30.351765618555827,0.641547577742884,0,55,34,44,11,4,1,3,2
2023-05-10,34.46180762815641,0.9990146183369004,0,52,29,54,18,7,3,6,0
2023-05-11,27.61091867047505,0.9812759729878967,0,63,50,50,12,5,2,5,1
2023-05-12,38.32654206600618,0.6761743297842283,0,47,42,36,19,3,3,2,0
2023-05-13,34.33132874817376,0.6255337757306934,0,41,37,33,7,0,1,1,0
2023-05-14,32.833205488317816,3.9474684576341845,0,38,35,28,6,1,1,2,0
2023-05-15,32.4437449499293,0.14484446294736897,0,58,46,28,6,5,6,4,1
2023-05-16,33.29068972505637,2.263993905765818,0,55,37,45,16,3,4,5,1
2023-05-17,33.92706918556477,0.37946603135411067,0,59,48,48,24,2,2,4,0
2023-05-18,34.339643418463005,0.8447319330077375,0,57,26,51,16,6,3,1,0
2023-05-19,34.32390554893054,0.12703655634591363,0,48,36,32,13,1,1,2,0
2023-05-20,33.554390358451634,0.6293492631903279,0,42,35,37,7,2,1,1,0
2023-05-21,33.14208438114907,2.9256690361333657,0,37,39,35,3,4,0,1,0
2023-05-22,33.39469886159971,4.325912832862129,0,52,41,32,9,5,3,1,0
2023-05-23,33.46681750173071,0.5008423310381829,0,49,51,36,8,0,1,2,2
2023-05-24,36.28242008579386,1.2455557801114616,0,61,39,52,11,2,6,1,0
2023-05-25,35.359049470684894,1.270979741252593,0,49,38,36,18,5,2,4,1
2023-05-26,28.44697865617575,4.13621690105182,0,58,41,27,13,4,3,2,2
2023-05-27,35.79409497046363,2.8776952378629708,0,45,33,34,9,2,2,2,0
2023-05-28,35.02497509846606,1.4392994554974163,0,39,28,34,8,1,3,0,0
2023-05-29,34.74992088826609,2.2218588713032195,0,45,41,30,15,6,2,2,2
2023-05-30,34.160718595422004,3.759281336347088,0,61,47,45,13,3,4,2,2
2023-05-31,37.334934878493065,0.019169482509980455,0,65,47,41,8,5,2,4,0
2023-06-01,37.12920899790122,5.055922044397931,0,62,53,39,13,5,4,2,2
2023-06-02,33.834296379735775,15.343416716163947,0,57,46,55,8,3,4,3,4
2023-06-03,36.338457705925265,5.656708857400899,0,36,37,33,8,5,0,2,0
2023-06-04,33.7237040938286,47.540955069028726,0,34,35,25,5,1,1,0,1
2023-06-05,33.04876640496015,0.5099236024273012,0,47,30,47,17,3,4,1,3
2023-06-06,34.693832420427704,13.005111904994918,0,53,43,36,9,4,4,2,1
2023-06-07,37.80955564591678,2.731887486129599,0,59,26,40,10,5,3,2,0
2023-06-08,38.126717575160846,18.683395389186536,0,50,42,43,8,5,5,1,1
2023-06-09,37.38049384909636,2.9017741011833142,0,49,35,38,7,7,4,2,1
2023-06-10,37.93648718404581,4.0257084996235095,0,48,33,31,3,1,1,0,0
2023-06-11,37.648702756652696,10.229275597472288,0,30,33,25,7,2,1,1,0
2023-06-12,35.46147299788355,36.947462108062105,0,52,41,47,10,6,2,4,4
2023-06-13,37.73437276158455,3.5684217436182966,0,51,54,41,9,3,3,4,2
2023-06-14,38.595402320971836,2.336480109927939,0,51,32,46,12,4,4,1,0
2023-06-15,38.6251488824449,21.342933250893523,0,51,44,35,13,5,5,2,1
2023-06-16,39.61426712590841,10.415805202546904,0,42,39,41,13,2,8,3,0
2023-06-17,38.77077792404198,36.41969304534007,0,38,27,36,8,3,0,0,0
2023-06-18,38.17261729204872,2.3781594931915584,0,37,23,36,9,4,3,0,0
2023-06-19,39.72335856141848,15.573820418481807,0,49,50,40,11,3,4,1,3
2023-06-20,37.64110575034126,3.9766638462069337,0,56,51,48,9,4,5,4,0
2023-06-21,36.039209208252316,2.5575625849349204,0,47,50,30,20,5,6,2,0
2023-06-22,37.58332263968025,17.253135680727183,0,55,39,44,17,2,1,6,1
2023-06-23,36.52380559213387,13.509384340164955,0,47,36,37,9,1,3,1,2
2023-06-24,36.765034040124846,21.086895970857995,0,50,32,26,8,1,3,0,0
2023-06-25,37.92572819159311,5.554276647609858,0,44,30,32,9,2,1,2,0
2023-06-26,36.72686642165816,8.912338303343201,0,63,40,43,10,4,5,1,0
2023-06-27,37.7902609970667,7.799803817162453,0,65,49,43,19,5,6,4,3
2023-06-28,34.71094158136771,62.1116061838775,0,92,94,55,33,8,10,10,7
2023-06-29,39.014226997503904,5.184943214081666,1,46,45,46,8,10,3,4,2
2023-06-30,38.676974498020414,5.239474100673749,0,62,37,42,12,7,6,6,4
2023-07-01,37.12473978930605,6.567071339391843,0,42,42,28,9,0,2,0,0
2023-07-02,40.15916643629845,12.472148048173782,0,40,27,33,6,0,0,0,0
2023-07-03,40.7949537398486,4.361758056131519,0,59,45,48,16,6,5,3,0
2023-07-04,35.78118896778449,37.02781375076017,0,49,47,37,9,2,4,3,0
2023-07-05,37.54468857089393,4.632269345367164,0,51,44,59,11,2,4,2,1
2023-07-06,37.60299518227874,33.923912035900024,0,56,42,36,13,3,2,1,1
2023-07-07,37.32990667494862,1.638437566411466,0,56,52,45,15,6,2,3,2
2023-07-08,40.93436651965546,16.031260855786766,0,47,32,42,7,1,0,0,0
2023-07-09,38.950720010683646,35.62500123350258,0,44,29,39,9,1,1,0,0
2023-07-10,38.869530896797734,2.772360171017234,0,53,42,49,7,6,2,6,0
2023-07-11,35.44823914545792,51.78434154414392,0,64,52,60,22,9,9,4,4
2023-07-12,40.78140122336999,9.046398963289978,0,69,43,47,7,4,5,1,2
2023-07-13,37.08383147621211,43.70263996386631,0,56,37,34,10,4,3,6,3
2023-07-14,39.73116309925566,16.94318955660534,0,61,34,40,9,1,2,5,2
2023-07-15,40.21215325246493,5.384167115067989,0,46,44,30,7,3,1,1,0
2023-07-16,42.42195641019237,3.129413638093902,0,51,35,28,3,2,3,0,0
2023-07-17,37.123363753485975,5.43037515565757,0,54,44,59,16,4,7,2,1
2023-07-18,33.739459103414916,1.4644803508069375,0,50,41,44,12,4,2,3,4
2023-07-19,40.18076379222348,2.3299600471335578,0,64,36,47,13,3,7,2,1
2023-07-20,43.44576053054263,1.6582835459839456,0,37,41,46,10,6,4,1,1
2023-07-21,42.35138712981873,8.247227591876868,0,58,49,43,16,1,4,2,1
2023-07-22,40.318643781422786,23.813559524170497,0,45,29,23,11,1,2,3,0
2023-07-23,38.938949722915225,2.2864945378444217,0,39,29,37,8,0,1,1,0
2023-07-24,41.55642426221414,2.094456737534333,0,45,41,40,15,5,4,6,3
2023-07-25,38.012097562062856,15.468326383406586,0,36,43,54,23,7,2,2,1
2023-07-26,40.92596526979399,3.2944269590839284,0,51,41,47,12,6,8,2,1
2023-07-27,40.995294529888895,1.5406278313680732,0,69,69,60,19,8,5,5,3
2023-07-28,42.11291992739459,2.7380981170532626,0,69,47,44,18,2,12,8,1
2023-07-29,45.517005097621066,38.60240857130509,1,35,24,27,10,3,0,1,0
2023-07-30,40.784739331719436,25.845084627848102,0,44,36,37,13,1,3,2,0
2023-07-31,38.98123933513238,6.555835828802913,0,51,41,43,11,5,0,3,1
2023-08-01,39.944314182489585,15.998890981262669,0,47,52,38,15,5,2,2,1
2023-08-02,36.4506453460721,11.559357145675447,0,46,41,42,10,0,5,3,2
2023-08-03,38.5897453464758,16.957316196693103,0,50,42,48,13,6,10,5,2
2023-08-04,39.148024141315496,17.217250033062765,0,47,36,29,11,4,1,3,3
2023-08-05,38.902876315137796,14.862547990720454,0,43,37,38,4,3,0,0,0
2023-08-06,40.23727823674159,4.640765462687359,0,35,30,30,5,2,0,0,0
2023-08-07,38.266300775170144,0.5968132705356475,0,55,44,52,12,3,1,4,0
2023-08-08,42.12883723697235,9.120149886210985,0,52,42,36,13,8,1,2,1
2023-08-09,39.8598956294747,33.242517531848236,0,53,42,44,10,5,1,3,1
2023-08-10,39.81066487752259,12.642023805018582,0,53,42,44,18,7,8,2,2
2023-08-11,39.14034748342906,26.791824628449547,0,55,38,51,13,2,2,4,0
2023-08-12,40.07048687404164,71.73638627936349,0,52,58,49,13,2,5,7,2
2023-08-13,41.37137849562588,2.6800152792923013,0,53,44,44,11,8,2,1,1
2023-08-14,37.94511739881884,17.6540070847798,0,63,46,62,26,8,8,2,1
2023-08-15,38.318472507490974,16.826382542413036,1,61,27,46,9,4,3,0,0
2023-08-16,38.97972611231963,58.646967762537145,0,70,57,49,13,17,5,8,0
2023-08-17,36.84506811935803,63.60867063965417,0,77,60,61,19,13,8,4,2
