donation_dates,blood_groups
2024-04-29,O_positive
2024-04-29,A_positive
2024-04-29,A_positive
2024-04-29,A_positive
2024-04-29,O_positive
2024-04-29,A_positive
2024-04-29,O_positive
2024-04-29,O_positive
2024-04-30,O_positive
2024-04-30,A_positive
2024-04-30,O_positive
2024-04-30,A_positive
2024-04-30,O_negative
2024-04-30,A_positive
2024-04-30,O_negative
2024-04-30,B_positive
2024-04-30,O_positive
2024-04-30,B_negative
2024-04-30,A_positive
2024-04-30,O_positive
2024-04-30,O_positive
2024-04-30,O_positive
2024-04-30,A_negative
2024-04-30,O_positive
2024-04-30,B_positive
2024-04-30,AB_positive
2024-04-30,O_positive
2024-04-30,A_positive
2024-04-30,A_positive
2024-04-30,O_positive
2024-04-30,A_positive
2024-04-30,A_positive
2024-04-30,A_negative
2024-04-30,O_positive
2024-04-30,O_positive
2024-04-30,A_positive
2024-04-30,A_positive
2024-04-30,A_positive
2024-04-30,B_positive
2024-04-30,B_positive
2024-04-30,A_negative
2024-04-30,O_negative
2024-04-30,O_positive
2024-04-30,A_positive
2024-04-30,O_positive
2024-04-30,O_positive
2024-05-01,A_positive
2024-05-01,A_positive
2024-05-01,O_negative
2024-05-01,A_positive
2024-05-01,A_positive
2024-05-01,O_positive
2024-05-01,A_positive
2024-05-01,A_negative
2024-05-01,A_positive
2024-05-01,O_positive
2024-05-01,O_positive
2024-05-01,A_positive
2024-05-01,A_positive
2024-05-01,A_positive
2024-05-01,A_positive
2024-05-01,AB_negative
2024-05-01,A_positive
2024-05-01,A_positive
2024-05-01,A_positive
2024-05-01,A_negative
2024-05-01,O_positive
2024-05-01,B_positive
2024-05-01,O_positive
2024-05-02,A_positive
2024-05-02,A_positive
2024-05-02,O_negative
2024-05-02,AB_negative
2024-05-02,A_positive
2024-05-02,O_negative
2024-05-02,A_positive
2024-05-02,A_positive
2024-05-02,O_positive
2024-05-02,A_positive
2024-05-02,O_negative
2024-05-02,A_positive
2024-05-02,O_positive
2024-05-02,A_positive
2024-05-02,O_positive
2024-05-02,A_positive
2024-05-02,O_positive
2024-05-02,A_negative
2024-05-02,A_positive
2024-05-02,O_positive
2024-05-02,A_positive
2024-05-02,O_positive
2024-05-02,O_positive
2024-05-02,AB_positive
2024-05-02,A_positive
2024-05-03,O_negative
2024-05-03,A_positive
2024-05-03,A_positive
2024-05-03,O_positive
2024-05-03,O_positive
2024-05-03,A_positive
2024-05-03,O_positive
2024-05-03,B_positive
2024-05-03,A_positive
2024-05-03,O_positive
2024-05-03,O_positive
2024-05-03,A_positive
2024-05-03,B_positive
2024-05-03,A_positive
2024-05-03,O_positive
2024-05-03,O_positive
2024-05-03,A_positive
2024-05-03,B_negative
2024-05-03,B_positive
2024-05-03,A_positive
2024-05-03,O_positive
2024-05-03,O_positive
2024-05-03,O_positive
2024-05-03,O_positive
2024-05-03,O_positive
2024-05-03,A_positive
2024-05-03,A_positive
2024-05-03,AB_positive
2024-05-03,O_positive
2024-05-03,AB_negative
2024-05-03,A_positive
2024-05-03,A_positive
2024-05-03,A_positive
2024-05-03,O_negative
2024-05-03,O_negative
2024-05-03,B_positive
2024-05-03,A_positive
2024-05-03,O_positive
2024-05-03,B_positive
2024-05-04,O_positive
2024-05-04,A_negative
2024-05-04,O_positive
2024-05-04,A_negative
2024-05-04,O_positive
2024-05-04,A_negative
2024-05-04,O_positive
2024-05-04,AB_positive
2024-05-04,AB_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,AB_positive
2024-05-04,O_positive
2024-05-04,O_positive
2024-05-04,AB_negative
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_negative
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,A_positive
2024-05-04,A_positive
2024-05-04,B_positive
2024-05-04,O_positive
2024-05-04,O_positive
2024-05-04,O_negative
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,A_positive
2024-05-04,O_negative
2024-05-04,A_negative
2024-05-04,A_negative
2024-05-04,O_positive
2024-05-04,O_positive
2024-05-04,O_positive
2024-05-04,O_positive
2024-05-04,AB_positive
2024-05-04,O_positive
2024-05-04,A_negative
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,A_positive
2024-05-04,B_positive
2024-05-04,O_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-04,O_negative
2024-05-04,A_positive
2024-05-04,B_negative
2024-05-04,A_positive
2024-05-04,A_positive
2024-05-04,O_positive
2024-05-05,O_negative
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,AB_positive
2024-05-05,O_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,O_positive
2024-05-05,O_negative
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,B_positive
2024-05-05,O_positive
2024-05-05,O_positive
2024-05-05,O_positive
2024-05-05,B_positive
2024-05-05,O_positive
2024-05-05,A_positive
2024-05-05,AB_positive
2024-05-05,A_positive
2024-05-05,B_positive
2024-05-05,A_positive
2024-05-05,B_positive
2024-05-05,O_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,O_positive
2024-05-05,O_positive
2024-05-05,O_positive
2024-05-05,A_negative
2024-05-05,O_positive
2024-05-05,A_negative
2024-05-05,O_negative
2024-05-05,O_negative
2024-05-05,O_negative
2024-05-05,A_negative
2024-05-05,O_positive
2024-05-05,O_positive
2024-05-05,O_positive
2024-05-05,A_negative
2024-05-05,O_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,O_positive
2024-05-05,B_positive
2024-05-05,O_negative
2024-05-05,O_positive
2024-05-05,O_positive
2024-05-05,O_negative
2024-05-05,O_positive
2024-05-05,A_positive
2024-05-05,O_positive
2024-05-05,AB_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-05,A_positive
2024-05-06,B_positive
2024-05-06,B_positive
2024-05-06,O_negative
2024-05-06,B_negative
2024-05-06,O_positive
2024-05-06,O_positive
2024-05-06,O_positive
2024-05-06,A_positive
2024-05-06,B_positive
2024-05-06,B_negative
2024-05-06,O_negative
2024-05-06,B_positive
2024-05-06,O_positive
2024-05-06,A_positive
2024-05-06,AB_positive
2024-05-06,O_positive
2024-05-06,O_positive
2024-05-06,A_negative
2024-05-06,O_positive
2024-05-06,A_positive
2024-05-06,A_positive
2024-05-06,O_negative
2024-05-07,O_positive
2024-05-07,A_positive
2024-05-07,O_positive
2024-05-07,O_positive
2024-05-07,O_positive
2024-05-07,O_positive
2024-05-07,A_positive
2024-05-07,A_positive
2024-05-07,AB_negative
2024-05-07,O_positive
2024-05-07,A_positive
2024-05-07,O_positive
2024-05-07,A_negative
2024-05-07,O_positive
2024-05-07,B_positive
2024-05-07,B_positive
2024-05-07,O_negative
2024-05-07,O_positive
2024-05-07,B_negative
2024-05-07,B_negative
2024-05-07,AB_positive
2024-05-07,A_positive
2024-05-07,AB_positive
2024-05-07,O_negative
2024-05-08,O_positive
2024-05-08,A_positive
2024-05-08,A_negative
2024-05-08,B_positive
2024-05-08,O_negative
2024-05-08,A_positive
2024-05-08,A_positive
2024-05-08,AB_negative
2024-05-08,A_positive
2024-05-08,A_negative
2024-05-08,A_positive
2024-05-08,O_positive
2024-05-08,A_negative
2024-05-08,A_positive
2024-05-08,A_positive
2024-05-08,O_positive
2024-05-08,O_positive
2024-05-08,B_positive
2024-05-09,O_positive
2024-05-09,A_positive
2024-05-09,A_positive
2024-05-09,O_positive
2024-05-09,A_positive
2024-05-09,O_positive
2024-05-09,A_positive
2024-05-09,A_positive
2024-05-09,O_positive
2024-05-09,A_positive
2024-05-09,O_positive
2024-05-09,O_positive
2024-05-09,A_positive
2024-05-09,AB_positive
2024-05-09,A_positive
2024-05-09,AB_positive
2024-05-09,O_positive
2024-05-09,O_positive
2024-05-09,B_positive
2024-05-09,O_positive
2024-05-09,A_positive
2024-05-09,B_positive
2024-05-09,O_positive
2024-05-09,A_positive
2024-05-09,O_positive
2024-05-09,B_positive
2024-05-09,B_positive
2024-05-09,B_positive
2024-05-09,A_positive
2024-05-09,O_negative
2024-05-10,B_positive
2024-05-10,O_positive
2024-05-10,O_negative
2024-05-10,O_positive
2024-05-10,A_positive
2024-05-10,O_positive
2024-05-10,O_positive
2024-05-10,A_negative
2024-05-10,O_positive
2024-05-10,O_positive
2024-05-10,O_positive
2024-05-10,O_negative
2024-05-10,A_positive
2024-05-10,O_negative
2024-05-10,A_negative
2024-05-10,B_negative
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,O_negative
2024-05-11,B_positive
2024-05-11,O_positive
2024-05-11,AB_positive
2024-05-11,A_negative
2024-05-11,A_positive
2024-05-11,AB_positive
2024-05-11,A_negative
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,A_positive
2024-05-11,A_negative
2024-05-11,A_negative
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,B_positive
2024-05-11,O_negative
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,O_positive
2024-05-11,O_negative
2024-05-11,B_positive
2024-05-11,B_negative
2024-05-11,O_negative
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,B_negative
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,A_positive
2024-05-11,O_positive
2024-05-11,A_negative
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,B_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_negative
2024-05-12,A_positive
2024-05-12,B_positive
2024-05-12,A_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,B_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,B_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,AB_negative
2024-05-12,O_negative
2024-05-12,A_positive
2024-05-12,A_positive
2024-05-12,A_positive
2024-05-12,A_negative
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,B_negative
2024-05-12,A_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_negative
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,A_positive
2024-05-12,B_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,B_negative
2024-05-12,O_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,B_positive
2024-05-12,B_positive
2024-05-12,A_positive
2024-05-12,O_positive
2024-05-12,O_positive
2024-05-12,A_negative
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,O_positive
2024-05-13,B_positive
2024-05-13,O_positive
2024-05-13,O_positive
2024-05-13,O_positive
2024-05-13,A_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,A_negative
2024-05-13,AB_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,O_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,A_positive
2024-05-13,B_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,A_positive
2024-05-13,O_positive
2024-05-13,O_positive
2024-05-14,O_negative
2024-05-14,A_positive
2024-05-14,O_positive
2024-05-14,O_positive
2024-05-14,A_positive
2024-05-14,A_positive
2024-05-14,O_positive
2024-05-14,A_positive
2024-05-14,A_negative
2024-05-14,O_positive
2024-05-14,A_positive
2024-05-14,A_positive
2024-05-14,A_positive
2024-05-14,A_positive
2024-05-14,A_positive
2024-05-14,O_positive
2024-05-14,O_positive
2024-05-14,O_positive
2024-05-14,A_positive
2024-05-14,O_positive
2024-05-14,A_positive
2024-05-15,O_positive
2024-05-15,O_negative
2024-05-15,O_positive
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,A_negative
2024-05-15,A_positive
2024-05-15,A_negative
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,A_positive
2024-05-15,O_positive
2024-05-15,O_positive
2024-05-15,O_positive
2024-05-15,AB_positive
2024-05-15,O_positive
2024-05-15,B_positive
2024-05-15,A_positive
2024-05-15,A_negative
2024-05-15,B_positive
2024-05-15,A_positive
2024-05-15,O_negative
2024-05-15,A_positive
2024-05-15,O_positive
2024-05-15,A_positive
2024-05-15,O_positive
2024-05-15,O_negative
2024-05-15,A_positive
2024-05-15,A_negative
2024-05-15,A_negative
2024-05-16,O_positive
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-16,O_positive
2024-05-16,O_positive
2024-05-16,O_positive
2024-05-16,A_positive
2024-05-16,O_positive
2024-05-16,A_negative
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-16,O_positive
2024-05-16,O_positive
2024-05-16,A_positive
2024-05-16,O_positive
2024-05-16,O_negative
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-16,O_positive
2024-05-16,O_positive
2024-05-16,A_positive
2024-05-16,O_positive
2024-05-16,B_positive
2024-05-16,A_positive
2024-05-16,AB_positive
2024-05-16,O_positive
2024-05-16,A_positive
2024-05-16,A_positive
2024-05-17,AB_positive
2024-05-17,O_positive
2024-05-17,A_positive
2024-05-17,O_positive
2024-05-17,A_positive
2024-05-17,O_negative
2024-05-17,B_positive
2024-05-17,A_positive
2024-05-17,A_negative
2024-05-17,A_positive
2024-05-17,A_positive
2024-05-17,A_positive
2024-05-17,O_positive
2024-05-17,A_negative
2024-05-17,O_positive
2024-05-17,O_positive
2024-05-17,A_positive
2024-05-17,A_positive
2024-05-17,B_positive
2024-05-17,O_positive
2024-05-17,A_positive
2024-05-17,O_positive
2024-05-17,O_positive
2024-05-17,A_positive
2024-05-17,B_positive
2024-05-17,B_positive
2024-05-17,A_positive
2024-05-17,A_positive
2024-05-17,O_negative
2024-05-17,O_positive
2024-05-17,B_positive
2024-05-17,B_positive
2024-05-17,O_negative
2024-05-17,O_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,B_negative
2024-05-18,A_positive
2024-05-18,A_positive
2024-05-18,A_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,A_positive
2024-05-18,A_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,A_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,B_negative
2024-05-18,A_negative
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,B_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,A_positive
2024-05-18,O_negative
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,A_positive
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-18,B_positive
2024-05-18,O_negative
2024-05-18,O_positive
2024-05-18,O_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,B_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,AB_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,A_negative
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,O_negative
2024-05-19,B_positive
2024-05-19,AB_negative
2024-05-19,O_positive
2024-05-19,O_negative
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,B_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,B_negative
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,O_positive
2024-05-19,A_negative
2024-05-19,O_positive
2024-05-19,O_negative
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,A_positive
2024-05-19,O_positive
2024-05-19,A_positive
2024-05-20,A_positive
2024-05-20,O_positive
2024-05-20,A_positive
2024-05-20,B_positive
2024-05-20,O_positive
2024-05-20,B_positive
2024-05-20,B_positive
2024-05-20,O_positive
2024-05-20,B_positive
2024-05-20,O_positive
2024-05-20,B_negative
2024-05-20,A_positive
2024-05-20,O_positive
2024-05-20,B_negative
2024-05-20,O_positive
2024-05-20,O_positive
2024-05-20,B_positive
2024-05-20,O_positive
2024-05-20,O_positive
2024-05-20,O_positive
2024-05-20,A_positive
2024-05-20,A_positive
2024-05-20,A_positive
2024-05-20,A_positive
2024-05-20,B_positive
2024-05-20,O_positive
2024-05-20,O_positive
2024-05-20,A_positive
2024-05-20,O_positive
2024-05-20,B_positive
2024-05-20,A_positive
2024-05-20,A_positive
2024-05-20,O_positive
2024-05-20,O_positive
2024-05-20,AB_negative
2024-05-21,A_positive
2024-05-21,O_positive
2024-05-21,A_positive
2024-05-21,A_positive
2024-05-21,A_positive
2024-05-21,O_positive
2024-05-21,A_positive
2024-05-21,A_positive
2024-05-21,B_negative
2024-05-21,A_positive
2024-05-21,A_positive
2024-05-21,B_positive
2024-05-21,A_positive
2024-05-21,A_positive
2024-05-21,B_positive
2024-05-21,A_positive
2024-05-21,O_positive
2024-05-22,A_positive
2024-05-22,A_negative
2024-05-22,A_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,A_positive
2024-05-22,A_positive
2024-05-22,A_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,B_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,O_positive
2024-05-22,A_positive
2024-05-22,A_positive
2024-05-23,O_positive
2024-05-23,A_positive
2024-05-23,A_positive
2024-05-23,B_positive
2024-05-23,O_positive
2024-05-23,AB_negative
2024-05-23,A_positive
2024-05-23,B_positive
2024-05-23,A_positive
2024-05-23,O_positive
2024-05-23,A_positive
2024-05-23,B_positive
2024-05-23,O_negative
2024-05-23,O_positive
2024-05-23,A_negative
2024-05-23,O_positive
2024-05-23,O_positive
2024-05-23,A_positive
2024-05-23,A_positive
2024-05-23,A_positive
2024-05-23,A_negative
2024-05-23,A_positive
2024-05-23,A_positive
2024-05-23,B_positive
2024-05-23,A_positive
2024-05-24,A_positive
2024-05-24,A_negative
2024-05-24,B_negative
2024-05-24,A_negative
2024-05-24,O_negative
2024-05-24,A_negative
2024-05-24,O_positive
2024-05-24,O_positive
2024-05-24,O_positive
2024-05-24,O_positive
2024-05-24,O_positive
2024-05-24,A_positive
2024-05-24,O_negative
2024-05-24,B_positive
2024-05-24,O_positive
2024-05-24,O_negative
2024-05-24,O_positive
2024-05-25,O_positive
2024-05-25,A_positive
