ds,max_temp_c,rainfall_mm,is_holiday,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2022-11-10,27.29080051636619,0.18039140040048873,0,71,58,50,17,6,5,10,2
2022-11-11,26.544768334381335,1.2120300049588864,0,61,46,44,15,5,4,8,2
2022-11-12,27.085174206788597,0.17926354660923582,0,61,46,41,14,5,4,8,2
2022-11-13,27.492741398142236,1.918470870647644,0,62,42,41,15,5,4,8,2
2022-11-14,26.934042848202665,1.4313253041446228,0,73,53,47,19,7,5,10,3
2022-11-15,26.505272268133982,1.5763195762714128,0,73,54,50,18,6,5,9,3
2022-11-16,25.626554343593266,1.4082087215432737,0,71,55,50,19,6,5,10,3
2022-11-17,26.785824018013038,1.1794580721529315,0,76,54,48,19,6,5,10,2
2022-11-18,25.201194803723695,0.8998255621710107,0,61,44,42,15,5,4,8,2
2022-11-19,27.30393283698227,1.7167467595221249,0,61,44,40,15,5,4,8,2
2022-11-20,26.46530244563683,1.913671335086126,0,59,49,42,16,5,4,8,2
2022-11-21,24.765368848495424,0.9980723458081626,0,69,55,51,18,6,5,10,2
2022-11-22,25.75488815638547,1.863070098310524,0,77,56,51,18,6,5,10,2
2022-11-23,25.154284006253206,1.166665819977035,0,75,53,49,18,6,5,9,2
2022-11-24,26.06917111072364,1.0767683737928664,0,68,48,47,18,6,5,10,2
2022-11-25,26.935262602518193,137.3722857577424,0,88,63,56,23,7,6,11,3
2022-11-26,23.565760595269666,0.4185755230602397,0,64,44,42,16,5,4,8,2
2022-11-27,25.403431002408777,0.007439321636118379,0,62,47,46,14,5,4,8,2
2022-11-28,24.97714013334646,0.48301245371212254,0,78,62,48,17,6,5,9,2
2022-11-29,25.658921941992713,1.0194463432071303,0,74,56,50,18,6,5,11,3
2022-11-30,25.052572718079162,0.7599199045195051,0,69,61,48,19,6,5,10,2
2022-12-01,23.940730186641847,0.8969704560052676,0,74,56,47,18,6,5,10,3
2022-12-02,24.228541678926877,1.9612964391280991,0,62,44,39,16,5,4,8,2
2022-12-03,23.60808151909475,0.7005447413386552,0,59,47,37,15,5,4,8,2
2022-12-04,25.338284459555354,0.9043658787202158,0,63,50,44,15,5,4,8,2
2022-12-05,24.14345912574721,0.2670311027056391,0,68,59,44,19,6,5,10,3
2022-12-06,25.88495005350378,0.09591546487397529,0,76,54,48,18,6,5,10,3
2022-12-07,23.7864931865521,1.5508190291849893,0,71,55,46,18,6,5,10,2
2022-12-08,23.003965087131192,1.1413663501439573,0,70,52,47,19,6,5,9,3
2022-12-09,22.06573847502154,1.52140961208779,0,171,130,117,43,14,12,22,6
2022-12-10,21.645296751653206,0.29972559777310326,0,62,49,41,17,5,4,8,2
2022-12-11,21.73522541485918,1.1436575423653819,0,62,46,39,16,5,4,8,2
2022-12-12,23.459392556241323,0.5072849486827511,0,71,53,48,19,6,5,9,2
2022-12-13,23.575912754360164,0.45612363380003984,0,72,56,47,18,6,5,10,2
2022-12-14,21.36297319689609,0.023052028105970512,0,70,56,49,19,6,5,9,2
2022-12-15,23.718269177316497,0.2606814471381438,0,73,55,49,18,6,6,10,3
2022-12-16,22.221363407451687,0.6185362229993907,0,64,46,45,16,5,4,8,2
2022-12-17,22.734572903499593,0.2337575211818781,0,61,46,37,15,5,4,8,2
2022-12-18,24.08555235293534,1.971716880821875,0,64,48,41,16,5,4,9,2
2022-12-19,23.2579531879601,0.6172652970479013,0,78,57,48,19,6,5,10,3
2022-12-20,21.98262893842376,0.26064789340465633,0,71,53,51,20,6,5,10,2
2022-12-21,21.252309223797567,0.3981646256559155,0,73,53,50,20,6,5,11,2
2022-12-22,19.886355960844543,1.175406456682953,0,80,54,50,19,6,5,10,2
2022-12-23,21.216047217548134,0.12808704772957702,0,96,70,61,23,8,6,12,3
2022-12-24,21.623489246713145,1.7248682602823138,0,56,46,39,15,5,4,9,2
2022-12-25,20.74927848560972,1.9229993584742946,1,42,29,30,11,3,3,6,1
2022-12-26,21.50948823872133,0.49349484133476174,0,73,55,50,18,6,5,10,2
2022-12-27,21.624361309428135,0.9001905371817187,0,76,54,51,19,6,5,10,2
2022-12-28,21.231922320693652,0.04426890205899414,0,71,57,51,20,6,5,9,2
2022-12-29,20.718576138677424,1.281420449454443,0,71,56,50,18,6,5,9,2
2022-12-30,21.45159148487351,0.8278521161051777,0,59,45,44,15,5,4,9,2
2022-12-31,21.641818609834054,0.5401169322031114,0,59,46,42,15,5,4,8,2
2023-01-01,20.029027696262222,0.41367422123321695,0,65,50,42,16,5,4,8,2
2023-01-02,22.45253947239718,1.3080461553175209,0,71,55,50,19,6,5,11,3
2023-01-03,20.86785384446889,0.8324340620646289,0,73,57,50,18,6,5,10,2
2023-01-04,20.912803322002688,0.35931857805982403,0,70,56,49,19,6,5,10,2
2023-01-05,21.53237816266262,1.378218162973648,0,78,57,53,18,6,5,10,3
2023-01-06,20.990308909332565,1.1301445660733873,0,67,46,43,15,5,4,9,2
2023-01-07,21.645897323533454,1.7173441098589923,0,62,47,42,16,5,4,8,2
2023-01-08,20.91831070224751,0.2349517977529858,0,62,50,43,15,5,4,8,2
2023-01-09,19.959951191455353,1.5713332038889123,0,76,54,56,19,7,5,10,3
2023-01-10,20.877887725084385,1.347033573634518,0,79,53,48,19,6,5,10,2
2023-01-11,19.319463826374882,0.23002187365619564,0,76,53,48,20,6,5,10,3
2023-01-12,20.52138153590356,1.3896414597434414,0,73,54,47,19,6,5,9,2
2023-01-13,20.33206452371405,0.8830945777596608,0,58,49,42,16,5,4,8,2
2023-01-14,20.11250531248682,1.8899695711116862,0,60,44,42,17,5,4,8,2
2023-01-15,20.150280522270453,0.2832227012357986,0,63,47,41,16,5,4,8,2
2023-01-16,18.35804544817868,1.285666781631476,0,73,58,49,20,6,5,10,3
2023-01-17,19.65513817580414,0.7639600909258919,0,76,57,50,19,6,5,10,2
2023-01-18,20.26357938134129,1.9136293411817555,0,73,55,49,17,7,5,11,3
2023-01-19,20.300374892359095,0.6599497905805529,0,72,57,51,20,6,5,10,2
2023-01-20,19.085548956750635,1.9243718189836003,0,59,47,44,16,5,5,8,2
2023-01-21,21.354567200930152,1.8029717022014982,0,68,47,43,16,6,4,8,2
2023-01-22,19.201256659111355,0.5407664706213127,0,66,47,44,14,5,4,9,2
2023-01-23,21.01840408951976,1.6070835536528554,0,80,61,52,18,6,5,10,2
2023-01-24,20.460605344329984,1.991208403607012,0,107,81,71,26,9,7,14,3
2023-01-25,19.374601081502277,0.5053260043425647,0,74,62,50,18,6,5,10,3
2023-01-26,21.786513736759176,0.8735543386466393,1,59,40,35,15,4,4,7,2
2023-01-27,18.81090036136995,1.0403614731335193,0,63,47,41,16,5,4,8,2
2023-01-28,20.91998758706262,0.5898622716077286,0,64,44,41,16,6,5,9,2
2023-01-29,21.000674920681078,0.03052967929205952,0,63,45,43,16,5,4,8,2
2023-01-30,19.331694771124447,0.4402584883950533,0,66,61,51,19,6,5,10,2
2023-01-31,21.399965187667497,0.5638737686835169,0,80,55,51,16,6,5,10,3
2023-02-01,19.765599273845407,0.8871994026363743,0,76,61,48,18,6,5,9,2
2023-02-02,20.315443898198303,0.34220495682680374,0,76,53,53,18,6,5,10,2
2023-02-03,20.301131877299433,1.7465087133833452,0,63,45,41,16,5,4,9,2
2023-02-04,19.923512189589932,1.4098222654626722,0,63,46,40,16,5,4,8,2
2023-02-05,20.88858617898046,0.17040095511932396,0,61,47,41,16,5,4,8,2
2023-02-06,20.89416376967868,1.3001849022798628,0,77,58,55,17,7,5,10,2
2023-02-07,18.377973602821957,1.3073129528112408,0,71,57,49,19,7,5,10,3
2023-02-08,21.45960207535723,1.9124423472872554,0,76,55,49,20,6,5,11,2
2023-02-09,18.52444330924823,0.006041742712322495,0,77,56,50,20,7,5,9,2
2023-02-10,21.254062789285086,0.4958648996116144,0,62,47,42,16,5,4,9,2
2023-02-11,21.38570058510338,1.855582958750631,0,64,45,40,15,6,4,8,2
2023-02-12,19.20839435126973,1.864267830796566,0,60,45,42,17,5,4,8,2
2023-02-13,19.93178633549687,1.4411728387412748,0,72,59,52,19,6,5,10,2
2023-02-14,19.282997492791058,1.53152664209508,0,76,52,51,19,6,5,10,2
2023-02-15,20.22273070379221,0.18296591585929423,0,77,60,48,17,6,5,10,2
2023-02-16,20.181400552862723,1.0277516695564672,0,99,78,69,27,9,7,14,3
2023-02-17,21.323696657997914,0.4631659825779988,0,65,46,41,15,6,4,9,2
2023-02-18,21.911748166700654,0.3624360872272345,1,41,34,29,11,3,3,6,1
2023-02-19,22.057311522560703,1.620606598246665,0,62,51,45,16,5,4,9,2
2023-02-20,20.162415137629733,0.27007627336109485,0,71,59,50,20,7,5,10,3
2023-02-21,20.581065249089125,0.9373032739927705,0,72,57,50,19,6,5,10,3
2023-02-22,19.175281925925713,1.877156479172066,0,78,59,54,19,7,5,10,2
2023-02-23,20.123991805477452,0.3716641111306851,0,75,52,52,20,6,5,10,2
2023-02-24,21.968542936575023,1.9559868474764692,0,62,46,43,15,5,4,9,2
2023-02-25,22.695769358952745,1.988575971522118,0,63,45,46,16,5,4,9,2
2023-02-26,19.92497602868644,1.1112343093648058,0,64,50,43,16,5,4,8,2
2023-02-27,20.648618689404675,0.34028548035431583,0,76,55,46,18,6,5,11,3
2023-02-28,21.299030695745106,0.6322097758817913,0,75,58,52,19,6,5,11,3
2023-03-01,21.692521576061576,0.8489856653530703,0,78,57,47,19,6,5,10,2
2023-03-02,20.692225564803078,0.6186484487164459,0,78,54,51,20,6,5,10,2
2023-03-03,22.017876988119305,0.5612711597530315,0,64,46,39,17,6,4,9,2
2023-03-04,21.214454389271005,1.944459418432715,0,63,50,41,16,5,4,8,2
2023-03-05,21.770782196097578,0.3067296548314913,0,65,46,41,15,5,4,8,2
2023-03-06,22.430893657930092,1.4666558174337245,0,76,57,48,19,7,5,10,3
2023-03-07,21.992811388064172,0.0008205788783497425,0,78,54,49,18,6,5,10,2
2023-03-08,21.654157541905658,1.1923653388047537,0,78,56,52,19,6,5,10,3
2023-03-09,22.087431685366415,1.8318860079081047,0,72,56,49,18,6,5,9,2
2023-03-10,22.21748877195529,0.575868188186438,0,60,45,43,16,5,4,8,2
2023-03-11,22.046930885332248,0.3710519505154384,0,61,45,40,14,5,4,9,2
2023-03-12,22.271483060367345,1.303359589756854,0,66,48,42,15,5,4,9,2
2023-03-13,24.24447694086486,1.4252028145967863,0,70,54,51,18,6,5,10,2
2023-03-14,23.324479064982114,1.3760610379039626,0,76,54,48,20,6,5,10,3
2023-03-15,22.587953459153095,0.6386337600427481,0,76,54,47,18,6,5,10,3
2023-03-16,23.702371133994262,0.5044048043186617,0,78,56,51,19,6,5,10,2
2023-03-17,22.79565283800732,1.9118375999240884,0,64,49,44,16,6,4,9,2
2023-03-18,24.428688449257187,1.846599016539859,0,59,51,42,17,5,4,8,2
2023-03-19,23.753296009775312,0.9146332197856406,0,60,46,41,16,6,4,9,2
2023-03-20,23.406402245645957,1.6923877323087468,0,71,61,50,19,6,5,9,2
2023-03-21,24.093393916908504,0.9046469552685921,0,73,54,50,18,6,5,10,3
2023-03-22,22.208656363522824,0.8487780361450208,0,74,59,50,17,6,5,10,2
2023-03-23,22.788463829938934,0.3135258951985893,0,72,55,45,19,6,5,10,3
2023-03-24,22.85880812399331,0.8528121129839457,0,67,45,40,16,5,4,8,2
2023-03-25,24.334940360225698,1.074833877199614,0,59,46,40,15,5,4,9,2
2023-03-26,26.065497436573914,0.04500865485737293,0,67,47,42,15,5,4,8,2
2023-03-27,26.706947014516437,0.8882260103508128,0,79,58,50,19,6,5,9,3
2023-03-28,25.25799938605776,1.5627124367904006,0,78,58,51,19,7,5,10,2
2023-03-29,25.266688401288956,1.3600921127485397,0,73,54,51,18,6,5,10,2
2023-03-30,23.112232827326217,1.27031397772787,0,76,54,47,18,6,5,10,3
2023-03-31,24.519570698666207,1.819110856874405,0,59,45,45,14,5,4,9,2
2023-04-01,24.424877846933875,0.03606401965046002,0,66,47,45,17,5,4,9,2
2023-04-02,24.743649692720375,1.1140951723844683,0,93,69,59,22,8,6,13,3
2023-04-03,25.349562764011104,1.5746976968194142,0,74,54,51,19,6,5,10,3
2023-04-04,25.20015349679856,1.0826707654025345,1,51,42,35,14,5,4,7,2
2023-04-05,23.84876416350104,0.6477911051607583,0,98,84,70,27,9,7,14,3
2023-04-06,26.733030364057804,0.2725011301839557,0,72,55,52,18,7,5,10,3
2023-04-07,25.07062291182412,1.7751261436323826,1,46,31,33,11,3,3,5,1
2023-04-08,26.54200143520442,0.941524784775206,0,62,49,44,14,5,4,8,2
2023-04-09,28.53732144798626,1.7562303939714028,0,62,46,43,14,5,5,8,2
2023-04-10,25.705386412472443,1.1717042448663366,0,77,58,49,19,7,5,10,2
2023-04-11,24.257015860330025,1.3483842332300016,0,80,55,50,17,6,5,10,3
2023-04-12,26.664783531557,1.6085223087569,0,79,60,53,19,7,5,10,3
2023-04-13,28.21613530619248,1.3183110892002687,0,72,57,50,20,6,5,10,2
2023-04-14,29.238765878879537,0.7961096813578754,0,57,46,40,16,5,4,7,2
2023-04-15,26.21691745438571,1.027266767857302,0,70,46,39,15,5,4,8,2
2023-04-16,28.109971563177023,1.6060910493517597,0,70,46,43,15,5,4,7,2
2023-04-17,27.315474413178293,0.7473005927459684,0,76,59,50,19,6,5,10,3
2023-04-18,27.843006647009673,0.7762429135369942,0,71,53,49,20,6,5,10,2
2023-04-19,30.76207624858459,0.1913802321160023,0,78,55,52,18,7,5,9,2
2023-04-20,26.78409822979007,1.8291688704434954,0,105,77,69,26,9,7,14,3
2023-04-21,28.710651454851764,0.18207262989088346,0,63,47,42,15,5,4,8,2
2023-04-22,29.094905450632783,1.2964183548971118,1,46,32,29,11,4,3,6,1
2023-04-23,29.88370587594582,0.8263889576055954,0,64,44,41,17,5,4,8,2
2023-04-24,29.066966178996548,0.8112387805108847,0,71,55,50,18,6,4,10,2
2023-04-25,29.448402552129636,1.3591036731453678,0,74,56,52,18,6,5,10,2
2023-04-26,28.92032716455501,0.13418746525975744,0,77,55,48,21,6,5,10,2
2023-04-27,29.75293026901257,1.1874115659028692,0,77,58,51,19,6,5,10,2
2023-04-28,29.31259160827513,1.5440635719447096,0,64,49,42,16,5,5,9,2
2023-04-29,30.449438328297703,1.6564255157731884,0,66,47,42,15,5,4,8,2
2023-04-30,29.630389663956365,0.3410607787875506,0,62,48,44,16,6,4,8,2
2023-05-01,30.549233955460533,1.7948381001563474,0,76,51,50,19,6,5,10,3
2023-05-02,30.314953302542477,1.3122921836948844,0,65,55,51,19,6,5,11,3
2023-05-03,31.642246923004706,1.7637096016413656,0,104,81,71,28,9,7,14,4
2023-05-04,30.636630544434713,0.9705614342203965,0,77,55,49,19,6,5,10,3
2023-05-05,29.086615519167584,1.084066690194404,1,42,31,29,11,4,3,6,1
2023-05-06,32.292938475188336,1.8380765540573423,0,62,52,41,16,5,4,9,2
2023-05-07,30.296348148130907,1.7998190867093435,0,60,51,42,16,5,4,8,2
2023-05-08,30.71902138248383,0.896321746738004,0,78,57,49,19,6,5,10,2
2023-05-09,30.94742691259932,0.5488252632713635,0,77,59,51,18,6,5,10,3
2023-05-10,33.08736953498559,0.7863408691285283,0,77,51,50,19,6,5,10,2
2023-05-11,29.746592884453747,0.7755286570594995,0,70,54,51,18,6,5,11,3
2023-05-12,35.18879353234619,0.5737337499655879,0,63,46,42,15,6,4,8,2
2023-05-13,33.275271939107704,0.5371592086659331,0,62,47,39,16,6,4,9,2
2023-05-14,32.60996657418866,1.7221258729594389,0,62,46,42,15,5,4,9,2
2023-05-15,32.49863895054558,0.13972384136932336,0,73,51,50,18,6,5,10,3
2023-05-16,33.00513565019871,1.3552223641991883,0,74,57,50,17,6,5,11,2
2023-05-17,33.405946757185426,0.3456401029129046,0,78,57,49,20,6,5,9,2
2023-05-18,33.69442783251294,0.6890117867881265,0,69,60,48,19,7,5,10,2
2023-05-19,33.768301082927096,0.12308606826967372,0,68,45,43,16,5,4,8,2
2023-05-20,33.464809677196385,0.5399472737109241,0,64,45,41,15,6,4,9,2
2023-05-21,33.339422801456394,1.5368421422344842,0,63,41,42,14,5,4,9,2
2023-05-22,33.545972145253224,1.7700306490945172,0,78,56,49,18,6,5,9,3
2023-05-23,33.661725782083394,0.4430543038047341,0,71,58,50,19,6,5,10,3
2023-05-24,35.1486499889268,0.9270956785178437,0,73,55,49,19,6,5,10,2
2023-05-25,34.76549274840403,0.9406480958744128,0,75,61,48,19,6,5,10,3
2023-05-26,31.387367290840032,1.7471506115194684,0,67,47,43,16,5,4,8,2
2023-05-27,35.13819419393387,1.5255981057516108,0,63,48,41,17,5,4,8,2
2023-05-28,34.83023890374728,1.0261544367360997,0,64,44,42,16,6,4,8,2
2023-05-29,34.768629644711986,1.3414944009435468,0,73,57,51,20,7,5,10,3
2023-05-30,34.54923704851089,1.6947101078187337,0,76,52,49,18,6,5,10,3
2023-05-31,36.21082215850706,0.019077908051089887,0,80,58,48,18,6,5,10,3
2023-06-01,36.181682535778364,12.153376061457859,0,78,58,55,18,6,5,9,3
2023-06-02,34.60717404755939,21.01118184983132,0,88,69,58,21,8,6,12,3
2023-06-03,35.93140541880073,12.854051595924302,0,65,45,43,16,5,4,8,2
2023-06-04,34.69536082836989,28.94927666206135,0,65,48,46,15,5,4,8,2
2023-06-05,34.42838456974908,5.835589310887594,0,77,58,52,18,6,5,9,3
2023-06-06,35.320549645017664,19.494821095823877,0,78,57,49,19,6,5,10,2
2023-06-07,36.94716217353402,9.162588676237878,0,78,54,50,19,6,5,10,3
2023-06-08,37.173592529784756,22.805505129428965,0,75,51,48,19,6,5,10,3
2023-06-09,36.86740842899906,9.397257085466553,0,65,48,44,16,5,4,9,2
2023-06-10,37.21139139719781,10.88458154745894,0,62,47,43,15,5,4,9,2
2023-06-11,37.13252446953774,17.359270276143953,0,60,46,41,16,5,4,8,2
2023-06-12,36.1029545931065,27.87087374992195,0,74,58,48,19,6,5,10,2
2023-06-13,37.30245021691061,10.29285930369927,0,75,56,47,18,7,5,11,2
2023-06-14,37.79499279574416,8.606000527952588,0,70,53,52,18,6,5,10,2
2023-06-15,37.87085755263132,23.974420796350767,0,78,52,50,18,7,5,10,3
2023-06-16,38.425353754433765,17.515488308348274,0,97,76,70,28,9,7,14,3
2023-06-17,38.06247407684092,27.794627809544284,0,96,71,57,22,7,6,12,3
2023-06-18,37.82116908450713,8.665363928996058,0,91,66,55,22,7,6,11,3
2023-06-19,38.65320832310206,21.148197325575982,0,74,57,52,18,6,5,10,3
2023-06-20,37.66762700959032,10.821978653795377,0,75,56,50,19,6,5,10,2
2023-06-21,36.921083859480035,8.919010716290982,0,76,56,52,19,6,5,9,2
2023-06-22,37.74638960362401,22.085735378931762,0,91,73,61,24,8,6,12,3
2023-06-23,37.26870823694031,19.842115497718332,0,89,65,58,22,7,6,12,3
2023-06-24,37.44021231509923,23.87068645905828,0,88,67,60,23,7,6,11,3
2023-06-25,38.07024686230862,12.736564411154559,0,63,46,43,16,5,4,8,2
2023-06-26,37.51928634265812,16.199291409554746,0,98,77,66,26,8,6,12,3
2023-06-27,38.09822252670575,15.136791908260461,0,101,80,69,25,8,7,14,3
2023-06-28,36.604556248321494,29.602236599162854,0,75,59,51,19,6,5,10,3
2023-06-29,38.80093329013097,12.306223918484697,1,75,54,52,19,6,5,10,2
2023-06-30,38.675769022658194,12.370430958669171,0,63,50,42,15,5,4,8,2
2023-07-01,37.94182842037424,13.863705220715184,0,85,63,56,22,7,5,12,3
2023-07-02,39.499920767866044,19.114852032258035,0,66,47,45,15,5,5,9,2
2023-07-03,39.85738360222204,11.308068606593631,0,91,73,60,22,8,6,13,3
2023-07-04,37.38874883215346,27.882248509481848,0,76,54,51,17,6,5,10,3
2023-07-05,38.30741334946014,11.642139121656587,0,79,57,50,20,6,5,11,3
2023-07-06,38.372137532066034,27.39539328900487,0,92,70,58,23,8,6,12,3
2023-07-07,38.26980977605748,7.586876591164616,0,64,48,44,17,5,4,8,2
2023-07-08,40.104891677723714,21.41406755999131,0,107,79,66,27,9,7,14,3
2023-07-09,39.144546149456446,27.674637960956094,0,67,52,38,16,5,4,8,2
2023-07-10,39.13404573810834,9.218735959955739,0,74,53,51,18,6,5,10,3
2023-07-11,37.452101509864676,29.208174002481375,0,79,60,51,18,6,5,10,3
2023-07-12,40.14598319316076,16.32208401038779,0,98,77,65,25,8,7,13,3
2023-07-13,38.323089871065584,28.642877711025612,0,72,61,50,19,6,5,10,3
2023-07-14,39.671230468989336,21.920501090751173,0,90,62,54,21,7,6,13,3
2023-07-15,39.93477631450674,12.539671746838788,0,62,45,43,15,5,4,8,2
2023-07-16,41.06129781435372,9.70756312292766,0,65,51,42,15,5,4,8,2
2023-07-17,38.43218415260509,12.593376155627485,0,67,52,50,20,6,5,10,2
2023-07-18,36.75897125923574,7.325435231566875,0,97,69,65,26,8,7,13,3
2023-07-19,39.99691424746978,8.596699158583245,0,74,55,51,19,7,5,10,3
2023-07-20,41.64524934903178,7.6165110086620285,0,94,73,65,24,8,6,13,3
2023-07-21,41.112440776879296,15.573588593538943,0,86,70,55,22,8,6,12,3
2023-07-22,40.108984366148164,24.88945940643966,0,103,78,74,26,9,7,15,3
2023-07-23,39.43058590854727,8.534588855408504,0,85,62,59,22,7,6,11,3
2023-07-24,40.74930166557684,8.258010829308397,0,71,57,47,20,6,5,9,2
2023-07-25,38.98564376176733,21.085723737933268,0,99,75,65,24,8,7,12,3
2023-07-26,40.44960750043777,9.929574549201657,0,79,57,50,19,7,5,10,3
2023-07-27,40.48982437072227,7.44025095272479,0,129,96,87,32,11,8,17,4
2023-07-28,41.05271001989571,9.171214455139442,0,83,56,49,20,6,5,11,3
2023-07-29,42.75734505870999,28.093284896919403,1,71,49,44,18,6,4,9,2
2023-07-30,40.39232336454067,25.53678131940477,0,67,50,38,15,5,4,8,2
2023-07-31,39.49020296083987,13.851614058877352,0,81,57,49,19,6,5,10,3
2023-08-01,39.969888494681584,21.39551918318482,0,74,56,49,19,6,5,10,2
2023-08-02,38.219721250961214,18.431891841700953,0,73,59,50,19,6,5,10,2
2023-08-03,39.28445847756486,21.9281065870641,0,77,54,49,19,6,5,10,2
2023-08-04,39.5573065794286,22.066778811568984,0,90,65,57,22,7,6,11,3
2023-08-05,39.42696471307239,20.718350376499824,0,110,81,73,28,8,7,14,4
2023-08-06,40.08492336470786,11.652534213432714,0,69,46,43,15,5,4,9,2
2023-08-07,39.08872070755234,5.975160519070453,0,75,56,51,18,6,5,10,2
2023-08-08,41.007806569647876,16.389169549752722,0,93,68,61,23,8,6,13,3
2023-08-09,39.85968856455651,27.274347117267595,0,72,53,49,17,6,5,10,3
2023-08-10,39.8199651986612,19.2374314629644,0,81,57,50,18,6,5,10,3
2023-08-11,39.46824219994198,25.809776042547696,0,87,63,60,21,7,6,11,3
2023-08-12,39.91529619018266,29.790608574030703,0,110,83,69,28,9,7,15,4
2023-08-13,40.54628023095825,9.090405103456906,0,112,88,76,28,9,8,15,4
2023-08-14,38.81224761452974,22.29444097854956,0,73,56,51,18,6,5,9,3
2023-08-15,38.976588996566235,21.857339342500616,1,70,51,48,19,6,5,10,2
2023-08-16,39.2834521410963,29.498886183956962,0,73,56,50,18,6,5,11,3
2023-08-17,38.190939042831246,29.640018348820007,0,88,68,57,22,8,6,13,3
2023-08-18,38.664357940400215,22.166965293103235,0,103,81,70,26,9,7,14,3
2023-08-19,38.95139056035954,11.090369799554857,0,85,59,57,19,7,5,11,3
2023-08-20,40.24320264366704,24.963895953264977,0,65,51,42,15,6,4,9,2
2023-08-21,39.56980063938172,7.675728355275952,0,78,59,49,19,6,5,10,2
2023-08-22,39.43649713329848,24.517482604290716,0,79,56,50,19,6,5,10,3
2023-08-23,40.02673422276191,27.754903103617412,0,102,74,65,25,8,6,13,3
2023-08-24,38.96867451254276,14.57083486921088,0,70,55,51,20,7,5,9,2
2023-08-25,39.42402287317574,20.76588237457701,0,105,82,72,28,9,7,15,4
2023-08-26,38.855171154416595,15.753568302420657,0,109,83,75,26,9,8,14,4
2023-08-27,39.14593557569456,15.944126374703211,0,62,49,45,16,5,4,8,2
2023-08-28,38.21736338212377,12.759272227703,0,92,73,64,23,8,6,12,3
2023-08-29,36.27824602881679,24.053240511258114,0,91,71,66,23,8,6,13,3
2023-08-30,38.49714211831281,28.40441410416263,0,99,76,64,25,8,6,13,3
2023-08-31,39.96596983359821,28.518771480861528,0,99,76,69,23,8,7,13,3
2023-09-01,39.37870597577223,9.369532121873345,0,79,62,52,19,7,5,10,3
2023-09-02,39.32465227877754,26.86859124141415,0,81,63,59,22,7,6,12,3
2023-09-03,39.49967270904531,23.435786035678053,0,80,66,57,21,7,5,12,3
2023-09-04,38.2540381054206,11.32093501725723,0,73,60,49,19,6,5,10,2
2023-09-05,38.26211517061504,6.682115323037864,0,124,93,83,30,10,8,17,4
